Dates,RLG Index_Last,RLG Index_Open,RLG Index_High,RLG Index_Low,RLG Index_Volume
1993-07-26,204.297,,,,
1993-07-27,203.677,,,,
1993-07-28,203.45,,,,
1993-07-29,204.343,,,,
1993-07-30,203.087,,,,
1993-08-02,204.101,,,,
1993-08-03,204.01,,,,
1993-08-04,204.01,,,,
1993-08-05,204.086,,,,
1993-08-06,204.373,,,,
1993-08-09,205.069,,,,
1993-08-10,204.207,,,,
1993-08-11,204.449,,,,
1993-08-12,203.435,,,,
1993-08-13,203.813,,,,
1993-08-16,205.28,,,,
1993-08-17,206.853,,,,
1993-08-18,208.91,,,,
1993-08-19,208.91,,,,
1993-08-20,208.85,,,,
1993-08-23,208.093,,,,
1993-08-24,209.833,,,,
1993-08-25,209.273,,,,
1993-08-26,209.197,,,,
1993-08-27,209.621,,,,
1993-08-30,210.181,,,,
1993-08-31,210.982,,,,
1993-09-01,210.907,,,,
1993-09-02,210.74,,,,
1993-09-03,210.559,,,,
1993-09-06,210.559,,,,
1993-09-07,208.366,,,,
1993-09-08,206.899,,,,
1993-09-09,207.367,,,,
1993-09-10,208.804,,,,
1993-09-13,208.381,,,,
1993-09-14,207.685,,,,
1993-09-15,208.577,,,,
1993-09-16,207.912,,,,
1993-09-17,207.564,,,,
1993-09-20,205.9,,,,
1993-09-21,205.326,,,,
1993-09-22,207.186,,,,
1993-09-23,208.759,,,,
1993-09-24,208.683,,,,
1993-09-27,210.438,,,,
1993-09-28,210.12,,,,
1993-09-29,209.394,,,,
1993-09-30,208.986,,,,
1993-10-01,209.303,,,,
1993-10-04,209.455,,,,
1993-10-05,209.455,,,,
1993-10-06,209.076,,,,
1993-10-07,208.608,,,,
1993-10-08,209.228,,,,
1993-10-11,210.317,,,,
1993-10-12,210.74,,,,
1993-10-13,211.496,,,,
1993-10-14,214.536,,,,
1993-10-15,216.321,,,,
1993-10-18,215.897,,,,
1993-10-19,213.856,,,,
1993-10-20,213.478,,,,
1993-10-21,213.478,,,,
1993-10-22,212.358,,,,
1993-10-25,212.782,,,,
1993-10-26,212.313,,,,
1993-10-27,213.054,,,,
1993-10-28,214.113,,,,
1993-10-29,214.642,,,,
1993-11-01,215.217,,,,
1993-11-02,215.096,,,,
1993-11-03,213.13,,,,
1993-11-04,209.908,,,,
1993-11-05,211.073,,,,
1993-11-08,211.481,,,,
1993-11-09,212.313,,,,
1993-11-10,214.098,,,,
1993-11-11,214.309,,,,
1993-11-12,215.565,,,,
1993-11-15,214.733,,,,
1993-11-16,215.988,,,,
1993-11-17,214.264,,,,
1993-11-18,213.417,,,,
1993-11-19,213.266,,,,
1993-11-22,211.028,,,,
1993-11-23,212.222,,,,
1993-11-24,213.039,,,,
1993-11-25,213.039,,,,
1993-11-26,213.78,,,,
1993-11-29,212.873,,,,
1993-11-30,212.737,,,,
1993-12-01,213.387,,,,
1993-12-02,213.992,,,,
1993-12-03,215.096,,,,
1993-12-06,215.761,,,,
1993-12-07,215.655,,,,
1993-12-08,215.368,,,,
1993-12-09,213.931,,,,
1993-12-10,213.326,,,,
1993-12-13,213.765,,,,
1993-12-14,212.479,,,,
1993-12-15,212.026,,,,
1993-12-16,212.343,,,,
1993-12-17,213.432,,,,
1993-12-20,213.069,,,,
1993-12-21,213.039,,,,
1993-12-22,213.886,,,,
1993-12-23,214.476,,,,
1993-12-24,214.476,,,,
1993-12-27,215.837,,,,
1993-12-28,216.291,,,,
1993-12-29,216.669,,,,
1993-12-30,216.17,,,,
1993-12-31,216.018,,,,
1994-01-03,215.035,,,,
1994-01-04,215.217,,,,
1994-01-05,216.003,,,,
1994-01-06,216.003,,,,
1994-01-07,217.183,,,,
1994-01-10,219.421,,,,
1994-01-11,219.195,,,,
1994-01-12,219.24,,,,
1994-01-13,218.529,,,,
1994-01-14,219.739,,,,
1994-01-17,219.104,,,,
1994-01-18,219.179,,,,
1994-01-19,218.862,,,,
1994-01-20,219.089,,,,
1994-01-21,218.65,,,,
1994-01-24,217.41,,,,
1994-01-25,217.077,,,,
1994-01-26,217.985,,,,
1994-01-27,219.467,,,,
1994-01-28,220.435,,,,
1994-01-31,220.813,,,,
1994-02-01,220.404,,,,
1994-02-02,221.66,,,,
1994-02-03,220.979,,,,
1994-02-04,215.837,,,,
1994-02-07,216.76,,,,
1994-02-08,216.608,,,,
1994-02-09,217.349,,,,
1994-02-10,215.973,,,,
1994-02-11,216.654,,,,
1994-02-14,216.865,,,,
1994-02-15,218.196,,,,
1994-02-16,218.423,,,,
1994-02-17,217.259,,,,
1994-02-18,216.17,,,,
1994-02-21,216.17,,,,
1994-02-22,217.743,,,,
1994-02-23,217.47,,,,
1994-02-24,214.597,,,,
1994-02-25,215.519,,,,
1994-02-28,216.366,,,,
1994-03-01,215.217,,,,
1994-03-02,214.929,,,,
1994-03-03,213.841,,,,
1994-03-04,214.657,,,,
1994-03-07,216.412,,,,
1994-03-08,215.625,,,,
1994-03-09,216.124,,,,
1994-03-10,214.4,,,,
1994-03-11,215.262,,,,
1994-03-14,216.094,,,,
1994-03-15,216.034,,,,
1994-03-16,216.623,,,,
1994-03-17,217.501,,,,
1994-03-18,217.924,,,,
1994-03-21,216.926,,,,
1994-03-22,216.321,,,,
1994-03-23,215.958,,,,
1994-03-24,213.856,,,,
1994-03-25,212.434,,,,
1994-03-28,211.708,,,,
1994-03-29,207.927,,,,
1994-03-30,205.129,,,,
1994-03-31,205.477,,,,
1994-04-01,205.477,,,,
1994-04-04,202.346,,,,
1994-04-05,206.914,,,,
1994-04-06,206.354,,,,
1994-04-07,207.458,,,,
1994-04-08,205.416,,,,
1994-04-11,205.643,,,,
1994-04-12,204.161,,,,
1994-04-13,203.118,,,,
1994-04-14,202.467,,,,
1994-04-15,202.165,,,,
1994-04-18,200.365,,,,
1994-04-19,200.531,,,,
1994-04-20,200.183,,,,
1994-04-21,204.358,,,,
1994-04-22,204.191,,,,
1994-04-25,206.127,,,,
1994-04-26,206.339,,,,
1994-04-27,206.339,,,,
1994-04-28,205.492,,,,
1994-04-29,206.279,,,,
1994-05-02,208.29,,,,
1994-05-03,208.078,,,,
1994-05-04,207.836,,,,
1994-05-05,207.458,,,,
1994-05-06,205.386,,,,
1994-05-09,202.785,,,,
1994-05-10,204.237,,,,
1994-05-11,202.286,,,,
1994-05-12,203.42,,,,
1994-05-13,203.39,,,,
1994-05-16,203.148,,,,
1994-05-17,204.66,,,,
1994-05-18,207.322,,,,
1994-05-19,208.608,,,,
1994-05-20,207.851,,,,
1994-05-23,207.277,,,,
1994-05-24,208.426,,,,
1994-05-25,208.986,,,,
1994-05-26,209.152,,,,
1994-05-27,209.273,,,,
1994-05-30,209.273,,,,
1994-05-31,208.956,,,,
1994-06-01,209.334,,,,
1994-06-02,209.787,,,,
1994-06-03,211.224,,,,
1994-06-06,210.665,,,,
1994-06-07,210.483,,,,
1994-06-08,208.971,,,,
1994-06-09,208.94,,,,
1994-06-10,208.789,,,,
1994-06-13,208.88,,,,
1994-06-14,210.15,,,,
1994-06-15,209.56,,,,
1994-06-16,210.256,,,,
1994-06-17,208.804,,,,
1994-06-20,207.307,,,,
1994-06-21,205.447,,,,
1994-06-22,205.885,,,,
1994-06-23,203.949,,,,
1994-06-24,201.469,,,,
1994-06-27,203.723,,,,
1994-06-28,203.405,,,,
1994-06-29,204.131,,,,
1994-06-30,202.255,,,,
1994-07-01,203.511,,,,
1994-07-04,203.511,,,,
1994-07-05,203.647,,,,
1994-07-06,203.314,,,,
1994-07-07,204.373,,,,
1994-07-08,204.872,,,,
1994-07-11,204.343,,,,
1994-07-12,204.539,,,,
1994-07-13,205.356,,,,
1994-07-14,207.488,,,,
1994-07-15,207.428,,,,
1994-07-18,207.851,,,,
1994-07-19,207.095,,,,
1994-07-20,205.734,,,,
1994-07-21,206.203,,,,
1994-07-22,206.49,,,,
1994-07-25,207.156,,,,
1994-07-26,206.611,,,,
1994-07-27,206.203,,,,
1994-07-28,206.793,,,,
1994-07-29,209.031,,,,
1994-08-01,209.712,,,,
1994-08-02,210.165,,,,
1994-08-03,209.848,,,,
1994-08-04,208.653,,,,
1994-08-05,208.124,,,,
1994-08-08,208.714,,,,
1994-08-09,208.956,,,,
1994-08-10,210.649,,,,
1994-08-11,210.256,,,,
1994-08-12,211.708,,,,
1994-08-15,211.874,,,,
1994-08-16,213.78,,,,
1994-08-17,214.657,,,,
1994-08-18,214.203,,,,
1994-08-19,214.657,,,,
1994-08-22,214.385,,,,
1994-08-23,215.867,,,,
1994-08-24,217.244,,,,
1994-08-25,217.38,,,,
1994-08-26,220.163,,,,
1994-08-29,220.042,,,,
1994-08-30,220.571,,,,
1994-08-31,220.299,,,,
1994-09-01,219.225,,,,
1994-09-02,218.317,,,,
1994-09-05,218.317,,,,
1994-09-06,218.363,,,,
1994-09-07,218.499,,,,
1994-09-08,219.89,,,,
1994-09-09,217.864,,,,
1994-09-12,216.397,,,,
1994-09-13,217.501,,,,
1994-09-14,218.302,,,,
1994-09-15,221.66,,,,
1994-09-16,220.299,,,,
1994-09-19,220.45,,,,
1994-09-20,216.986,,,,
1994-09-21,215.928,,,,
1994-09-22,215.761,,,,
1994-09-23,214.884,,,,
1994-09-26,215.489,,,,
1994-09-27,215.777,,,,
1994-09-28,217.153,,,,
1994-09-29,216.351,,,,
1994-09-30,216.865,,,,
1994-10-03,216.638,,,,
1994-10-04,212.979,,,,
1994-10-05,212.51,,,,
1994-10-06,211.753,,,,
1994-10-07,212.888,,,,
1994-10-10,215.02,,,,
1994-10-11,218.711,,,,
1994-10-12,218.695,,,,
1994-10-13,219.346,,,,
1994-10-14,219.391,,,,
1994-10-17,219.361,,,,
1994-10-18,218.892,,,,
1994-10-19,220.45,,,,
1994-10-20,219.134,,,,
1994-10-21,218.121,,,,
1994-10-24,216.744,,,,
1994-10-25,216.638,,,,
