Dates,RLV Index_Last,RLV Index_Open,RLV Index_High,RLV Index_Low,RLV Index_Volume
1995-06-06,266.993,,,,134160096
1995-06-07,265.215,,,,124361904
1995-06-08,263.986,,,,100674200
1995-06-09,261.715,,,,126966200
1995-06-12,263.029,,,,109803504
1995-06-13,265.675,,,,125434400
1995-06-14,265.529,,,,114512000
1995-06-15,265.594,,,,110135696
1995-06-16,266.168,,,,169279392
1995-06-19,268.119,,,,118045104
1995-06-20,268.327,,,,142756992
1995-06-21,267.955,,,,149192000
1995-06-22,270.849,,,,157246304
1995-06-23,270.196,,,,115584000
1995-06-26,267.995,,,,97524496
1995-06-27,267.869,,,,116494800
1995-06-28,269.273,,,,127360496
1995-06-29,268.386,,,,106348704
1995-06-30,268.173,,,,163516608
1995-07-03,269.201,,,,58700400
1995-07-04,269.56,,,,58700400
1995-07-05,269.733,,,,183010096
1995-07-06,273.095,,,,214004096
1995-07-07,274.646,,,,251024608
1995-07-10,274.947,,,,223820400
1995-07-11,273.87,,,,197697904
1995-07-12,276.289,,,,216167296
1995-07-13,276.12,,,,206516704
1995-07-14,275.202,,,,170958704
1995-07-17,275.61,,,,194701104
1995-07-18,274.106,,,,210129504
1995-07-19,271.461,,,,273089408
1995-07-20,273.654,,,,228092192
1995-07-21,273.062,,,,249192496
1995-07-24,274.43,,,,182156096
1995-07-25,276.244,,,,210293296
1995-07-26,275.941,,,,215367392
1995-07-27,277.862,,,,192736896
1995-07-28,277.257,,,,169219296
1995-07-31,276.947,,,,159968704
1995-08-01,275.662,,,,174136192
1995-08-02,276.464,,,,215906496
1995-08-03,276.881,,,,180197200
1995-08-04,276.604,,,,165397200
1995-08-07,277.256,,,,144099200
1995-08-08,277.223,,,,159938704
1995-08-09,276.339,,,,154564400
1995-08-10,275.435,,,,148997104
1995-08-11,274.092,,,,136118592
1995-08-14,275.718,,,,138949200
1995-08-15,275.284,,,,167144400
1995-08-16,276.147,,,,194001296
1995-08-17,276.159,,,,168312096
1995-08-18,276.467,,,,179638896
1995-08-21,276.625,,,,169267808
1995-08-22,276.962,,,,161221600
1995-08-23,275.524,,,,155126400
1995-08-24,275.615,,,,151290304
1995-08-25,277.653,,,,141086304
1995-08-28,278.353,,,,156641504
1995-08-29,278.832,,,,175185600
1995-08-30,279.001,,,,177646896
1995-08-31,279.662,,,,163277696
1995-09-01,281.586,,,,144742400
1995-09-04,281.92,,,,144742400
1995-09-05,283.571,,,,192285296
1995-09-06,283.929,,,,198428992
1995-09-07,283.776,,,,170078496
1995-09-08,285.244,,,,171303600
1995-09-11,285.382,,,,154599600
1995-09-12,286.583,,,,180892000
1995-09-13,287.142,,,,213012896
1995-09-14,289.513,,,,206457600
1995-09-15,290.252,,,,278055904
1995-09-18,289.021,,,,181229504
1995-09-19,289.276,,,,186001792
1995-09-20,290.304,,,,219070400
1995-09-21,287.898,,,,208581504
1995-09-22,286.587,,,,188161792
1995-09-25,286.444,,,,147289600
1995-09-26,286.43,,,,197346000
1995-09-27,286.786,,,,228224192
1995-09-28,289.106,,,,199797296
1995-09-29,289.279,,,,183427392
1995-10-02,288.116,,,,161444496
1995-10-03,288.063,,,,193896496
1995-10-04,287.857,,,,176102592
1995-10-05,288.25,,,,194457296
1995-10-06,288.616,,,,157167200
1995-10-09,286.937,,,,146081104
1995-10-10,287.069,,,,212268000
1995-10-11,288.559,,,,171436304
1995-10-12,290.027,,,,177240496
1995-10-13,291.191,,,,190186896
1995-10-16,290.633,,,,163379504
1995-10-17,291.587,,,,187272896
1995-10-18,291.397,,,,223760192
1995-10-19,292.114,,,,209603600
1995-10-20,291.031,,,,208538096
1995-10-23,289.504,,,,170652000
1995-10-24,289.498,,,,209050304
1995-10-25,287.093,,,,234778592
1995-10-26,284.14,,,,245909104
1995-10-27,285.634,,,,208105904
1995-10-30,286.739,,,,174706896
1995-10-31,285.8,,,,195833696
1995-11-01,287.575,,,,199488400
1995-11-02,290.307,,,,210904992
1995-11-03,290.668,,,,179943696
1995-11-06,290.243,,,,160595104
1995-11-07,289.323,,,,187022208
1995-11-08,291.681,,,,175968608
1995-11-09,291.59,,,,179906000
1995-11-10,291.049,,,,159547392
1995-11-13,290.855,,,,153439696
1995-11-14,289.726,,,,171107696
1995-11-15,291.062,,,,190679504
1995-11-16,293.022,,,,216896192
1995-11-17,294.786,,,,202551104
1995-11-20,293.837,,,,154944608
1995-11-21,295.52,,,,198407808
1995-11-22,295.813,,,,193442896
1995-11-23,296.04,,,,193442896
1995-11-24,296.184,,,,59878900
1995-11-27,297.311,,,,186436000
1995-11-28,298.62,,,,194978000
1995-11-29,299.721,,,,183923008
1995-11-30,299.06,,,,210246000
1995-12-01,300.385,,,,184735504
1995-12-04,303.796,,,,207395904
1995-12-05,304.91,,,,226640896
1995-12-06,305.779,,,,208059904
1995-12-07,303.158,,,,196684704
1995-12-08,303.336,,,,163283504
1995-12-11,304.682,,,,175654400
1995-12-12,304.024,,,,186448096
1995-12-13,305.675,,,,217280992
1995-12-14,303.509,,,,213152992
1995-12-15,303.415,,,,355457600
1995-12-18,299.3,,,,209245504
1995-12-19,302.318,,,,255314000
1995-12-20,301.123,,,,223007504
1995-12-21,302.582,,,,212154800
1995-12-22,303.039,,,,135158000
1995-12-25,303.29,,,,135158000
1995-12-26,303.94,,,,101499696
1995-12-27,304.703,,,,129135104
1995-12-28,305.301,,,,144818000
1995-12-29,306.016,,,,166828704
1996-01-01,306.46,,,,166828704
1996-01-02,307.989,,,,193402896
1996-01-03,308.68,,,,239970096
1996-01-04,306.548,,,,272688000
1996-01-05,306.707,,,,237305600
1996-01-08,307.53,,,,62444500
1996-01-09,303.851,,,,225017104
1996-01-10,298.319,,,,266571392
1996-01-11,299.921,,,,223456192
1996-01-12,299.82,,,,201450496
1996-01-15,299.074,,,,162374800
1996-01-16,302.899,,,,234328800
1996-01-17,302.916,,,,238524800
1996-01-18,303.105,,,,245828096
1996-01-19,304.096,,,,275180000
1996-01-22,304.68,,,,212339296
1996-01-23,304.221,,,,232636304
1996-01-24,306.711,,,,252815104
1996-01-25,305.938,,,,230127504
1996-01-26,307.594,,,,202318704
1996-01-29,309.564,,,,194651104
1996-01-30,311.99,,,,253041104
1996-01-31,314.954,,,,256454304
1996-02-01,315.603,,,,227004496
1996-02-02,314.226,,,,222825600
1996-02-05,316.132,,,,199008304
1996-02-06,318.757,,,,244375392
1996-02-07,320.652,,,,234677904
1996-02-08,322.434,,,,246267296
1996-02-09,322.511,,,,254847904
1996-02-12,325.475,,,,218177792
1996-02-13,325.388,,,,222851600
1996-02-14,322.898,,,,213988304
1996-02-15,321.282,,,,215087008
1996-02-16,319.39,,,,228787696
1996-02-19,319.76,,,,228787696
1996-02-20,315.39,,,,216631808
1996-02-21,318.677,,,,233865792
1996-02-22,323.562,,,,263433792
1996-02-23,323.572,,,,241697696
1996-02-26,319.806,,,,200262096
1996-02-27,318.849,,,,216663504
1996-02-28,317.838,,,,242503600
1996-02-29,316.169,,,,221114800
1996-03-01,318.203,,,,240405600
1996-03-04,321.005,,,,218508896
1996-03-05,322.738,,,,216176096
1996-03-06,322.186,,,,225530896
1996-03-07,322.217,,,,224091296
1996-03-08,312.406,,,,278824704
1996-03-11,315.067,,,,250354208
1996-03-12,313.419,,,,254316000
1996-03-13,314.494,,,,227606208
1996-03-14,316.082,,,,248729696
1996-03-15,315.426,,,,293016192
1996-03-18,321.831,,,,230236000
1996-03-19,322.657,,,,231528000
1996-03-20,321.605,,,,223245904
1996-03-21,321.386,,,,193767008
1996-03-22,322.044,,,,160512304
1996-03-25,322.495,,,,175405408
1996-03-26,323.784,,,,188490000
1996-03-27,322.253,,,,208822496
1996-03-28,322.366,,,,186757296
1996-03-29,321.023,,,,226294304
1996-04-01,324.591,,,,217102208
1996-04-02,325.48,,,,216554000
1996-04-03,325.463,,,,177784608
1996-04-04,325.414,,,,179983008
1996-04-05,325.86,,,,179983008
1996-04-08,318.591,,,,221708304
1996-04-09,318.63,,,,231521696
1996-04-10,314.514,,,,253186800
1996-04-11,312.714,,,,277851712
1996-04-12,315.406,,,,211785792
1996-04-15,318.288,,,,170714896
1996-04-16,318.86,,,,230997200
1996-04-17,317.49,,,,234119696
1996-04-18,317.742,,,,213968704
1996-04-19,318.268,,,,224720000
1996-04-22,319.531,,,,190954800
1996-04-23,321.318,,,,217907392
1996-04-24,320.509,,,,230882096
1996-04-25,321.415,,,,237931200
1996-04-26,321.504,,,,205389104
1996-04-29,322.008,,,,167301696
1996-04-30,321.67,,,,188207296
1996-05-01,321.791,,,,196768000
1996-05-02,316.639,,,,233748800
1996-05-03,316.003,,,,235655504
1996-05-06,314.833,,,,200952000
1996-05-07,313.635,,,,211676992
1996-05-08,316.605,,,,251047392
1996-05-09,317.268,,,,197623600
1996-05-10,320.391,,,,207309408
1996-05-13,323.654,,,,187884992
1996-05-14,325.51,,,,218844304
1996-05-15,325.024,,,,237321696
1996-05-16,324.446,,,,188589408
1996-05-17,326.498,,,,213062096
1996-05-20,328.078,,,,180442592
1996-05-21,328.227,,,,195683200
1996-05-22,330.857,,,,201087600
1996-05-23,329.442,,,,198997792
1996-05-24,330,,,,148499808
1996-05-27,330.4,,,,148499808
1996-05-28,327.683,,,,156009696
1996-05-29,325.45,,,,176663504
1996-05-30,326.334,,,,201123600
1996-05-31,324.453,,,,173810896
1996-06-03,323.503,,,,154627008
1996-06-04,326.069,,,,204621696
1996-06-05,328.433,,,,192897200
1996-06-06,326.004,,,,226359008
1996-06-07,325.153,,,,232752704
1996-06-10,324.722,,,,165721408
1996-06-11,324.386,,,,206941200
1996-06-12,323.432,,,,200392000
1996-06-13,323.214,,,,199900992
1996-06-14,322.251,,,,173852192
1996-06-17,322.25,,,,149904992
1996-06-18,321.607,,,,185583696
1996-06-19,321.213,,,,207049600
1996-06-20,321.037,,,,235006096
1996-06-21,322.438,,,,281068000
1996-06-24,323.104,,,,173141696
1996-06-25,322.376,,,,203080304
1996-06-26,320.509,,,,203783600
1996-06-27,322.44,,,,204224992
1996-06-28,324.142,,,,243214800
1996-07-01,326.938,,,,193811392
1996-07-02,326.152,,,,202329600
1996-07-03,325.762,,,,186588496
1996-07-04,326.18,,,,186588496
1996-07-05,318.858,,,,101243800
1996-07-08,315.848,,,,198969904
1996-07-09,317.691,,,,200471904
1996-07-10,318.517,,,,222133792
1996-07-11,314.927,,,,288439392
1996-07-12,315.329,,,,221363200
1996-07-15,309.048,,,,233590800
1996-07-16,307.645,,,,363773312
1996-07-17,308.936,,,,272415904
1996-07-18,312.404,,,,271151488
1996-07-19,310.574,,,,232491600
1996-07-22,308.545,,,,199345696
1996-07-23,306.16,,,,241831600
1996-07-24,305.749,,,,268155296
1996-07-25,307.963,,,,231261696
1996-07-26,309.326,,,,196148704
1996-07-29,307.886,,,,153911504
1996-07-30,309.256,,,,185354592
1996-07-31,311.229,,,,215040704
1996-08-01,315.852,,,,245623904
1996-08-02,321.346,,,,255519296
1996-08-05,320.76,,,,175992496
1996-08-06,321.064,,,,197508896
1996-08-07,321.197,,,,220368992
1996-08-08,321.044,,,,190371808
1996-08-09,320.969,,,,193060304
1996-08-12,322.894,,,,183429200
1996-08-13,320.467,,,,186377696
1996-08-14,321.33,,,,192494800
1996-08-15,321.37,,,,174861296
1996-08-16,323.571,,,,179504496
1996-08-19,324.564,,,,154835008
1996-08-20,324.763,,,,181712496
1996-08-21,324.476,,,,186404192
1996-08-22,326.598,,,,184099296
1996-08-23,324.776,,,,168100096
1996-08-26,323.48,,,,150295296
1996-08-27,324.265,,,,181864400
1996-08-28,323.573,,,,162287904
1996-08-29,320.766,,,,186551104
1996-08-30,319.045,,,,160311200
1996-09-02,319.32,,,,160311200
1996-09-03,319.848,,,,197401200
1996-09-04,320.123,,,,195464400
1996-09-05,317.516,,,,200602496
1996-09-06,320.135,,,,208274304
1996-09-09,323.575,,,,174057104
1996-09-10,323.047,,,,213985600
1996-09-11,324.875,,,,211025904
1996-09-12,326.283,,,,210327392
1996-09-13,330.151,,,,260016400
1996-09-16,331.803,,,,225946096
1996-09-17,330.294,,,,240800096
1996-09-18,329.478,,,,205395808
1996-09-19,329.016,,,,203801504
1996-09-20,330.898,,,,293521312
1996-09-23,331.009,,,,159309504
1996-09-24,330.538,,,,261135104
1996-09-25,330.223,,,,245116608
1996-09-26,329.957,,,,289828288
1996-09-27,330.188,,,,224219296
1996-09-30,331.084,,,,218736400
1996-10-01,332.746,,,,236357200
1996-10-02,335.526,,,,244558592
1996-10-03,334.768,,,,210298096
1996-10-04,338.774,,,,259271296
1996-10-07,339.439,,,,205763008
1996-10-08,338.478,,,,232909696
1996-10-09,336.5,,,,221112304
1996-10-10,335.689,,,,205897600
1996-10-11,337.882,,,,209942000
1996-10-14,339.286,,,,169495296
1996-10-15,338.553,,,,249633200
1996-10-16,339.68,,,,243672704
1996-10-17,341.097,,,,265980096
1996-10-18,343.14,,,,267548800
1996-10-21,343.684,,,,226668896
1996-10-22,342.019,,,,214882496
1996-10-23,341.941,,,,229747600
1996-10-24,340.067,,,,223337408
1996-10-25,340.423,,,,200109904
1996-10-28,339.234,,,,201580000
1996-10-29,342.046,,,,234231392
1996-10-30,341.935,,,,226309904
1996-10-31,343.176,,,,279580512
1996-11-01,342.917,,,,253694096
1996-11-04,344.461,,,,243694800
1996-11-05,346.969,,,,296127008
1996-11-06,350.32,,,,294636800
1996-11-07,351.003,,,,282929408
1996-11-08,352.203,,,,235141696
1996-11-11,352.228,,,,191385792
1996-11-12,352.3,,,,263330400
1996-11-13,352.305,,,,236670896
1996-11-14,354.326,,,,264963392
1996-11-15,355.686,,,,296819712
1996-11-18,356.281,,,,197513296
1996-11-19,359.296,,,,248358000
1996-11-20,359.939,,,,267903904
1996-11-21,359.807,,,,241617296
1996-11-22,362.823,,,,276961792
1996-11-25,367.221,,,,262174000
1996-11-26,366.287,,,,298697216
1996-11-27,365.755,,,,205424992
1996-11-28,366.12,,,,205424992
1996-11-29,366.951,,,,82215104
1996-12-02,366.977,,,,220022592
1996-12-03,363.832,,,,287467296
1996-12-04,362.331,,,,283221888
1996-12-05,362.075,,,,260618800
1996-12-06,359.555,,,,281993696
1996-12-09,362.84,,,,205483504
1996-12-10,362.107,,,,245001792
1996-12-11,357.703,,,,270949600
1996-12-12,353.009,,,,266018704
1996-12-13,353.159,,,,264949600
1996-12-16,350.758,,,,251645104
1996-12-17,353.518,,,,301545312
1996-12-18,354.926,,,,262537792
1996-12-19,360.9,,,,271026688
1996-12-20,363.258,,,,381452800
1996-12-23,362.63,,,,180849104
1996-12-24,364.359,,,,87497600
1996-12-25,364.52,,,,87497600
1996-12-26,366.768,,,,136548192
1996-12-27,368.021,,,,127889600
1996-12-30,367.406,,,,173721200
1996-12-31,361.564,,,,191374896
1997-01-01,361.61,,,,191374896
1997-01-02,360.001,,,,256501792
1997-01-03,363.943,,,,256625904
1997-01-06,363.891,,,,311755904
1997-01-07,365.412,,,,289219392
1997-01-08,364.134,,,,282659584
1997-01-09,367.683,,,,305575712
1997-01-10,369.382,,,,290630688
1997-01-13,369.156,,,,242025200
1997-01-14,373.768,,,,300590112
1997-01-15,374.305,,,,291019392
1997-01-16,374.411,,,,294689888
1997-01-17,376.697,,,,292725088
1997-01-20,377.098,,,,239920400
1997-01-21,378.859,,,,325912704
1997-01-22,379.959,,,,334215392
1997-01-23,376.53,,,,403834592
1997-01-24,373.036,,,,321339008
1997-01-27,371.318,,,,266459600
1997-01-28,370.231,,,,302862784
1997-01-29,373.785,,,,293200000
1997-01-30,377.797,,,,294314688
1997-01-31,378.465,,,,314543616
1997-02-03,378.675,,,,247351008
1997-02-04,380.318,,,,264072496
1997-02-05,376.533,,,,341675584
1997-02-06,376.689,,,,285337312
1997-02-07,380.289,,,,289947808
1997-02-10,379.216,,,,258628096
1997-02-11,381.636,,,,268939392
1997-02-12,386.452,,,,300102112
1997-02-13,390.516,,,,324019488
1997-02-14,389.757,,,,277536192
1997-02-17,389.87,,,,277536192
1997-02-18,392.685,,,,263485200
1997-02-19,390.628,,,,279863008
1997-02-20,386.875,,,,274331808
1997-02-21,387.282,,,,253719504
1997-02-24,390.585,,,,244595600
1997-02-25,392.331,,,,279053792
1997-02-26,388.843,,,,302639488
1997-02-27,384.473,,,,256348992
1997-02-28,382.935,,,,284364896
1997-03-03,384.989,,,,257593296
1997-03-04,383.568,,,,309458592
1997-03-05,387.325,,,,315563392
1997-03-06,387.049,,,,296043104
1997-03-07,390.786,,,,280314912
1997-03-10,394.345,,,,246695296
1997-03-11,393.191,,,,273558688
1997-03-12,389.797,,,,285491200
1997-03-13,381.953,,,,283831296
1997-03-14,384.315,,,,283375712
1997-03-17,384.836,,,,289038400
1997-03-18,381.485,,,,265061296
1997-03-19,380.414,,,,307166688
1997-03-20,379.229,,,,284057984
1997-03-21,381.228,,,,311254112
1997-03-24,385.584,,,,260058304
1997-03-25,384.526,,,,267262800
1997-03-26,383.216,,,,273570816
1997-03-27,375.106,,,,282643584
1997-03-28,375.27,,,,282643584
1997-03-31,368.481,,,,332346304
1997-04-01,369.533,,,,296300288
1997-04-02,364.664,,,,279575808
1997-04-03,363.314,,,,292090400
1997-04-04,365.119,,,,314011584
1997-04-07,368.464,,,,249376992
1997-04-08,370.374,,,,253560000
1997-04-09,367.835,,,,251063392
1997-04-10,366.976,,,,232744400
1997-04-11,357.852,,,,259354896
1997-04-14,359.126,,,,232025104
1997-04-15,364.17,,,,286052992
1997-04-16,366.643,,,,271933184
1997-04-17,366.837,,,,279457504
1997-04-18,368.001,,,,255797792
1997-04-21,364.872,,,,225889296
1997-04-22,370.846,,,,283572192
1997-04-23,369.963,,,,283162816
1997-04-24,368.466,,,,288811584
1997-04-25,366.997,,,,231351904
1997-04-28,370.839,,,,241911296
1997-04-29,380.582,,,,332519904
1997-04-30,383.307,,,,320820288
1997-05-01,382.126,,,,262000304
1997-05-02,388.549,,,,285794112
1997-05-05,395.584,,,,315711904
1997-05-06,395.807,,,,348145600
1997-05-07,389.726,,,,271150592
1997-05-08,392.142,,,,301836192
1997-05-09,393.943,,,,256146208
1997-05-12,399.606,,,,258069504
1997-05-13,397.374,,,,287203296
1997-05-14,399.611,,,,288162688
1997-05-15,400.135,,,,253015104
1997-05-16,396.068,,,,275616384
1997-05-19,396.916,,,,201636896
1997-05-20,400.391,,,,276447296
1997-05-21,398.106,,,,333759296
1997-05-22,397.108,,,,241084000
1997-05-23,401.713,,,,222237600
1997-05-26,401.86,,,,222237600
1997-05-27,401.111,,,,246961296
1997-05-28,400.602,,,,267887104
1997-05-29,399.614,,,,266215008
1997-05-30,403.584,,,,307019104
1997-06-02,402.933,,,,252316304
1997-06-03,404.629,,,,292598400
1997-06-04,402.896,,,,279191712
1997-06-05,404.216,,,,271008000
1997-06-06,410.089,,,,286803296
1997-06-09,410.403,,,,262860992
1997-06-10,412.875,,,,303188800
1997-06-11,414.737,,,,270053184
1997-06-12,421.213,,,,317734496
1997-06-13,424.726,,,,318618688
1997-06-16,425.388,,,,231142800
1997-06-17,425.108,,,,282440288
1997-06-18,424.821,,,,284426400
1997-06-19,427.251,,,,296699328
1997-06-20,427.689,,,,370629024
1997-06-23,419.402,,,,285643008
1997-06-24,426.467,,,,324138752
1997-06-25,422.647,,,,331413024
1997-06-26,420.563,,,,320102112
1997-06-27,421.861,,,,272484640
1997-06-30,420.225,,,,347293248
1997-07-01,424.348,,,,355260384
1997-07-02,429.53,,,,336184544
1997-07-03,434.776,,,,238532896
1997-07-04,434.81,,,,238532896
1997-07-07,432.916,,,,308642976
1997-07-08,435.159,,,,316074240
1997-07-09,429.44,,,,377579104
1997-07-10,432.514,,,,342517824
1997-07-11,432.85,,,,343158528
1997-07-14,431.512,,,,314575264
1997-07-15,433.367,,,,367833920
1997-07-16,437.057,,,,408789824
1997-07-17,434.508,,,,395556800
1997-07-18,429.147,,,,374114752
1997-07-21,429.118,,,,307220896
1997-07-22,437.805,,,,384260288
1997-07-23,438.474,,,,396910144
1997-07-24,440.147,,,,390798912
1997-07-25,440.108,,,,341440896
1997-07-28,441.123,,,,297234112
1997-07-29,444.995,,,,352081408
1997-07-30,450.146,,,,376676384
1997-07-31,451.088,,,,378542592
1997-08-01,447.669,,,,345760000
1997-08-04,449.052,,,,300377184
1997-08-05,448.811,,,,354960992
1997-08-06,453.336,,,,411813056
1997-08-07,449.936,,,,399725632
1997-08-08,441.773,,,,393334560
1997-08-11,446.352,,,,330713312
1997-08-12,442.64,,,,331309120
1997-08-13,440.625,,,,391338432
1997-08-14,440.758,,,,329481408
1997-08-15,432.481,,,,329051008
1997-08-18,436.957,,,,316338048
1997-08-19,441.592,,,,328430176
1997-08-20,446.863,,,,297243680
1997-08-21,441.426,,,,353323296
1997-08-22,441.026,,,,315315712
1997-08-25,440.807,,,,242969792
1997-08-26,438.606,,,,321869792
1997-08-27,439.572,,,,332161088
1997-08-28,435.651,,,,309896320
1997-08-29,434.003,,,,246985296
1997-09-01,433.58,,,,246985296
1997-09-02,444.662,,,,305989408
1997-09-03,445.491,,,,332949344
1997-09-04,446.681,,,,354952512
1997-09-05,446.042,,,,346182048
1997-09-08,448.444,,,,291774816
1997-09-09,449.948,,,,336129056
1997-09-10,445.073,,,,337744032
1997-09-11,441.454,,,,364245824
1997-09-12,446.723,,,,343985184
1997-09-15,446.397,,,,280146816
1997-09-16,456.923,,,,401402880
1997-09-17,456.863,,,,345555104
1997-09-18,459.861,,,,356672192
1997-09-19,460.045,,,,398349024
1997-09-22,460.962,,,,300171488
1997-09-23,459.132,,,,359066976
1997-09-24,457.391,,,,397761984
1997-09-25,454.422,,,,321410560
1997-09-26,457.815,,,,310369568
1997-09-29,460.805,,,,286817728
1997-09-30,459.494,,,,356474944
1997-10-01,463.849,,,,495803584
1997-10-02,465.461,,,,378223968
1997-10-03,467.662,,,,433438624
1997-10-06,472.213,,,,332212928
1997-10-07,475.535,,,,365700928
1997-10-08,471.118,,,,353109376
1997-10-09,469.808,,,,347736288
1997-10-10,467.888,,,,288924224
1997-10-13,468.918,,,,220394416
1997-10-14,469.948,,,,314845600
1997-10-15,468.778,,,,376811456
1997-10-16,464.71,,,,408101504
1997-10-17,460.245,,,,403311968
1997-10-20,464.88,,,,313208512
1997-10-21,472.709,,,,359236192
1997-10-22,471.615,,,,373458976
1997-10-23,463.449,,,,369332672
1997-10-24,461.006,,,,392912896
1997-10-27,432.527,,,,413744352
1997-10-28,447.39,,,,738764032
1997-10-29,448.321,,,,466350976
1997-10-30,441.342,,,,439020480
1997-10-31,445.888,,,,388360416
1997-11-03,455.865,,,,336274336
1997-11-04,456.174,,,,312705152
1997-11-05,457.004,,,,340928032
1997-11-06,455.266,,,,307079616
1997-11-07,450.046,,,,340663424
1997-11-10,448.772,,,,329224832
1997-11-11,449.523,,,,294808704
1997-11-12,441.562,,,,350683008
1997-11-13,444.281,,,,377831424
1997-11-14,448.253,,,,378118240
1997-11-17,456.824,,,,365235520
1997-11-18,455.79,,,,318221248
1997-11-19,458.027,,,,304775840
1997-11-20,464.446,,,,352939232
1997-11-21,466.389,,,,353846528
1997-11-24,459.567,,,,301108992
1997-11-25,461.12,,,,355335392
1997-11-26,462.737,,,,285792672
1997-11-27,462.59,,,,285792672
1997-11-28,464.533,,,,114926096
1997-12-01,473.615,,,,344831232
1997-12-02,473.08,,,,330031936
1997-12-03,475.411,,,,354699232
1997-12-04,474.601,,,,361550976
1997-12-05,479.028,,,,335365120
1997-12-08,478.68,,,,283689184
1997-12-09,477.139,,,,332028256
1997-12-10,474.539,,,,351371904
1997-12-11,468.135,,,,354961920
1997-12-12,468.385,,,,342581856
1997-12-15,473.479,,,,353904704
1997-12-16,473.959,,,,355395616
1997-12-17,474.357,,,,356621728
1997-12-18,470.598,,,,372397312
1997-12-19,466.517,,,,473212352
1997-12-22,469.028,,,,302186240
1997-12-23,463.676,,,,287015712
1997-12-24,461.493,,,,153722912
1997-12-25,461.23,,,,153722912
1997-12-26,462.927,,,,94152912
1997-12-29,469.472,,,,255653424
1997-12-30,476.512,,,,282054016
1997-12-31,477.294,,,,283999488
1998-01-01,477.09,,,,283999488
1998-01-02,477.239,,,,261395120
1998-01-05,476.565,,,,395520928
1998-01-06,470.849,,,,390531872
1998-01-07,469.493,,,,411191328
1998-01-08,463.994,,,,400830848
1998-01-09,451.432,,,,472682976
1998-01-12,454.28,,,,419978336
1998-01-13,460.677,,,,399000896
1998-01-14,464.818,,,,368221440
1998-01-15,462.024,,,,353499648
1998-01-16,466.981,,,,423556480
1998-01-19,466.79,,,,423556480
1998-01-20,472.311,,,,377533408
1998-01-21,468.002,,,,384860512
1998-01-22,465.284,,,,391337760
1998-01-23,461.925,,,,383565152
1998-01-26,462.191,,,,359764768
1998-01-27,466.496,,,,427200160
1998-01-28,468.83,,,,444476960
