Dates,RTY Index_Last,RTY Index_Open,RTY Index_High,RTY Index_Low,RTY Index_Volume
2017-01-20,1351.848,1345.961,1355.213,1345.961,256178656
2017-01-23,1347.836,1351.411,1353.127,1341.464,220565232
2017-01-24,1369.21,1348.115,1370.972,1348.115,263514848
2017-01-25,1382.437,1371.108,1383.357,1371.108,248072096
2017-01-26,1375.595,1382.427,1384.132,1374.62,234680400
2017-01-27,1370.704,1375.677,1375.931,1366.355,218564640
2017-01-30,1352.333,1369.49,1369.49,1342.656,272986304
2017-01-31,1361.824,1351.72,1363.597,1345.655,345068864
2017-02-01,1361.228,1364.073,1374.19,1357.493,303214720
2017-02-02,1357.432,1360.538,1364.098,1354.861,279354848
2017-02-03,1377.837,1358.048,1377.926,1358.048,262669072
2017-02-06,1366.66,1377.333,1377.333,1364.627,246158720
2017-02-07,1361.061,1366.824,1371.877,1357.606,277587360
2017-02-08,1358.737,1360.467,1360.467,1349.427,292428160
2017-02-09,1378.526,1359.303,1379.728,1359.303,281430976
2017-02-10,1388.844,1380.074,1391.178,1380.074,279291584
2017-02-13,1392.378,1390.408,1398.601,1389.938,261128016
2017-02-14,1396.651,1391.799,1397.138,1386.35,265560848
2017-02-15,1404.207,1396.337,1405.209,1392.041,250467104
2017-02-16,1399.133,1403.597,1404.845,1391.865,276872608
2017-02-17,1399.862,1399.073,1399.862,1392.672,330004320
2017-02-20,1399.862,1399.073,1399.862,1392.672,330004320
2017-02-21,1410.344,1400.664,1410.397,1400.664,281292096
2017-02-22,1403.855,1410.105,1410.105,1401.304,273863872
2017-02-23,1394.623,1404.384,1406.56,1385.633,304997024
2017-02-24,1394.525,1393.615,1394.525,1382.211,276194464
2017-02-27,1407.97,1394.527,1407.97,1392.243,323617120
2017-02-28,1386.684,1406.866,1406.866,1386.532,440730720
2017-03-01,1413.635,1389.116,1414.824,1389.116,363504064
2017-03-02,1395.668,1413.162,1413.162,1395.155,309341152
2017-03-03,1394.127,1395.553,1399.076,1387.969,302221792
2017-03-06,1384.245,1392.337,1392.337,1378.451,272323168
2017-03-07,1374.876,1383.323,1383.663,1374.199,264654096
2017-03-08,1366.039,1375.662,1381.962,1365.842,284824928
2017-03-09,1360.119,1366.233,1371.041,1357.38,281811776
2017-03-10,1365.265,1361.149,1369.052,1356.688,298271040
2017-03-13,1370.285,1365.161,1373.254,1365.047,236363584
2017-03-14,1362.379,1369.163,1369.163,1353.465,248575600
2017-03-15,1382.83,1363.363,1385.691,1363.363,302767520
2017-03-16,1386.029,1383.758,1389.79,1382.469,261934272
2017-03-17,1391.524,1385.273,1393.179,1380.689,1043201856
2017-03-20,1384.096,1391.465,1391.484,1381.12,259932112
2017-03-21,1346.546,1385.533,1390.198,1346.027,331245248
2017-03-22,1345.598,1346.208,1348.639,1335.221,298070528
2017-03-23,1353.425,1345.418,1361.216,1343.288,247283392
2017-03-24,1354.642,1354.518,1362.787,1349.175,264691920
2017-03-27,1357.321,1352.701,1359.332,1335.038,249691968
2017-03-28,1367.261,1356.704,1367.942,1352.53,273174720
2017-03-29,1371.645,1366.684,1373.132,1363.348,246336080
2017-03-30,1382.345,1371.987,1382.933,1371.987,248157488
2017-03-31,1385.92,1382.196,1389.953,1380.122,389404704
2017-04-03,1369.668,1386.429,1388.741,1366.527,269840544
2017-04-04,1368.175,1368.58,1374.05,1363.295,300415840
2017-04-05,1352.143,1369.79,1381.337,1350.956,353875136
2017-04-06,1364.426,1351.958,1364.515,1349.338,287478720
2017-04-07,1364.563,1363.84,1367.502,1358.01,274676160
2017-04-10,1367.085,1364.762,1376.561,1361.545,246960704
2017-04-11,1376.946,1366.47,1377.227,1360.54,283090176
2017-04-12,1359.199,1376.863,1376.863,1358.151,243580224
2017-04-13,1345.244,1358.607,1361.325,1345.244,253483008
2017-04-14,1345.244,1358.607,1361.325,1345.244,253483008
2017-04-17,1361.18,1345.363,1361.252,1345.363,223834592
2017-04-18,1361.894,1359.891,1362.488,1351.422,243751056
2017-04-19,1367.133,1362.318,1376.686,1362.318,263176768
2017-04-20,1384.15,1368.39,1384.584,1368.39,280885184
2017-04-21,1379.854,1384.15,1384.15,1376.37,328752128
2017-04-24,1397.942,1380.528,1399.957,1380.528,291036160
2017-04-25,1411.077,1400.101,1415.554,1400.101,285679840
2017-04-26,1419.431,1411.048,1425.699,1409.828,324577728
2017-04-27,1417.127,1419.573,1423.517,1413.684,313070752
2017-04-28,1400.428,1417.747,1419.209,1399.746,335464128
2017-05-01,1407.362,1401.007,1411.042,1397.077,270572064
2017-05-02,1399.362,1407.539,1409.048,1395.63,338878912
2017-05-03,1390.922,1399.126,1399.126,1386.323,319726784
2017-05-04,1388.846,1391.171,1394.158,1380.49,336911648
2017-05-05,1396.995,1389.206,1397.206,1385.196,316101184
2017-05-08,1391.639,1396.396,1397.429,1386.422,287008800
2017-05-09,1391.864,1392.309,1395.485,1386.732,303623488
2017-05-10,1399.589,1392.031,1400.808,1390.44,305577664
2017-05-11,1390.196,1399.203,1399.203,1379.145,276919136
2017-05-12,1382.77,1389.393,1389.393,1380.024,266392672
2017-05-15,1393.923,1383.272,1398.988,1383.272,274455648
2017-05-16,1394.683,1394.575,1396.355,1384.823,281154176
2017-05-17,1355.889,1388.302,1388.302,1355.845,337132032
2017-05-18,1361.077,1354.926,1365.008,1351.014,306945792
2017-05-19,1367.33,1361.527,1374.423,1361.527,328457408
2017-05-22,1377.139,1367.879,1378.297,1367.879,260821008
2017-05-23,1380.982,1378.235,1383.08,1372.048,244230352
2017-05-24,1382.509,1381.159,1386.074,1376.554,274118368
2017-05-25,1383.388,1384.809,1391.421,1380.325,268476576
2017-05-26,1382.244,1383.144,1383.677,1376.148,268299776
2017-05-29,1382.244,1383.144,1383.677,1376.148,268299776
2017-05-30,1371.193,1381.171,1381.171,1370.958,258798432
2017-05-31,1370.208,1372.2,1374.434,1354.855,397119328
2017-06-01,1396.06,1370.33,1396.195,1370.33,338055392
2017-06-02,1405.387,1396.083,1414.958,1396.04,284126240
2017-06-05,1396.451,1405.135,1405.135,1396.444,237917600
2017-06-06,1394.899,1395.052,1401.785,1386.704,273823136
2017-06-07,1396.674,1395.528,1400.406,1392.195,277299744
2017-06-08,1415.612,1396.783,1419.315,1394.69,270410240
2017-06-09,1421.707,1416.155,1433.79,1413.614,346205280
2017-06-12,1419.211,1421.103,1426.102,1415.589,311715648
2017-06-13,1425.985,1420.062,1427.554,1420.062,260002608
2017-06-14,1417.573,1426.026,1426.127,1411.395,257503488
2017-06-15,1410.084,1415.467,1415.467,1402.52,241685664
2017-06-16,1406.728,1407.217,1407.217,1399.258,833474944
2017-06-19,1418.081,1407.068,1420.192,1407.068,256424432
2017-06-20,1402.968,1417.762,1417.762,1402.791,254789616
2017-06-21,1399.255,1403.331,1411.884,1398.464,280670368
2017-06-22,1404.538,1399.366,1408.339,1396.868,272502336
2017-06-23,1414.778,1404.777,1415.771,1402.774,1210814720
2017-06-26,1416.64,1415.12,1420.768,1409.155,278612576
2017-06-27,1403.522,1416.352,1420.607,1403.377,294730944
2017-06-28,1425.269,1404.464,1426.334,1404.464,305443616
2017-06-29,1416.199,1425.486,1428.032,1403.016,304321152
2017-06-30,1415.359,1416.725,1420.99,1413.287,299319200
2017-07-03,1426.682,1416.469,1429.369,1416.469,159276304
2017-07-04,1426.682,1416.469,1429.369,1416.469,159276304
2017-07-05,1420.147,1426.535,1426.535,1412.624,262523568
2017-07-06,1400.815,1418.857,1418.857,1398.831,310233760
2017-07-07,1415.835,1401.352,1416.679,1401.352,243757520
2017-07-10,1408.475,1415.278,1418.052,1405.75,265623888
2017-07-11,1413.054,1408.609,1413.475,1402.625,287694016
2017-07-12,1424.321,1414.341,1431.34,1414.341,251106656
2017-07-13,1425.661,1424.532,1425.738,1416.271,267518224
