Dates,SPX Index_Last,SPX Index_Open,SPX Index_High,SPX Index_Low,SPX Index_Volume
2016-03-23,2036.71,2048.55,2048.55,2034.86,551169600
2016-03-24,2035.94,2032.48,2036.04,2022.49,610855616
2016-03-25,2035.94,2032.48,2036.04,2022.49,610855616
2016-03-28,2037.05,2037.89,2042.67,2031.96,470922944
2016-03-29,2055.01,2035.75,2055.91,2028.31,590708224
2016-03-30,2063.95,2058.27,2072.21,2058.27,527219872
2016-03-31,2059.74,2063.77,2067.92,2057.46,651556864
2016-04-01,2072.78,2056.62,2075.07,2043.98,666015104
2016-04-04,2066.13,2073.19,2074.02,2062.57,546680384
2016-04-05,2045.17,2062.5,2062.5,2042.56,676197056
2016-04-06,2066.66,2045.56,2067.33,2043.09,595344896
2016-04-07,2041.91,2063.01,2063.01,2033.8,648415872
2016-04-08,2047.6,2045.54,2060.63,2041.69,551728320
2016-04-11,2041.99,2050.23,2062.93,2041.88,597863168
2016-04-12,2061.72,2043.72,2065.05,2039.74,599364032
2016-04-13,2082.42,2065.92,2083.18,2065.92,643524672
2016-04-14,2082.78,2082.89,2087.84,2078.13,573460480
2016-04-15,2080.73,2083.1,2083.22,2076.31,708648704
2016-04-18,2094.34,2078.83,2094.66,2073.65,559823936
2016-04-19,2100.8,2096.05,2104.05,2091.68,606757632
2016-04-20,2102.4,2101.52,2111.05,2096.32,630234240
2016-04-21,2091.48,2102.09,2103.78,2088.52,661881152
2016-04-22,2091.58,2091.49,2094.32,2081.2,712585792
2016-04-25,2087.79,2089.37,2089.37,2077.52,551214976
2016-04-26,2091.7,2089.84,2096.87,2085.8,608550464
2016-04-27,2095.15,2092.33,2099.89,2082.31,686670720
2016-04-28,2075.81,2090.93,2099.3,2071.62,700338112
2016-04-29,2065.3,2071.82,2073.85,2052.28,895628992
2016-05-02,2081.43,2067.17,2083.42,2066.11,608904704
2016-05-03,2063.37,2077.18,2077.18,2054.89,642409216
2016-05-04,2051.12,2060.3,2060.3,2045.55,634264320
2016-05-05,2050.63,2052.95,2060.23,2045.77,606989440
2016-05-06,2057.14,2047.77,2057.72,2039.45,595556032
2016-05-09,2058.69,2057.55,2064.15,2054.31,562123392
2016-05-10,2084.39,2062.63,2084.87,2062.63,526241664
2016-05-11,2064.46,2083.29,2083.29,2064.46,588437248
2016-05-12,2064.11,2067.17,2073.99,2053.13,597079552
2016-05-13,2046.61,2062.5,2066.79,2043.13,575820096
2016-05-16,2066.66,2046.53,2071.88,2046.53,579641216
2016-05-17,2047.21,2065.04,2065.69,2040.82,694138688
2016-05-18,2047.63,2044.38,2060.61,2034.49,564732992
2016-05-19,2040.04,2044.21,2044.21,2025.91,595418112
2016-05-20,2052.32,2041.88,2058.35,2041.88,725380864
2016-05-23,2048.04,2052.23,2055.58,2047.26,530526976
2016-05-24,2076.06,2052.65,2079.67,2052.65,566247808
2016-05-25,2090.54,2078.93,2094.73,2078.93,589978688
2016-05-26,2090.1,2091.44,2094.3,2087.08,487242912
2016-05-27,2099.06,2090.06,2099.06,2090.06,520205696
2016-05-30,2099.06,2090.06,2099.06,2090.06,520205696
2016-05-31,2096.96,2100.13,2103.48,2088.66,913199936
2016-06-01,2099.33,2093.94,2100.97,2085.1,574237504
2016-06-02,2105.26,2097.71,2105.26,2088.59,637598272
2016-06-03,2099.13,2104.07,2104.07,2085.36,577616768
2016-06-06,2109.41,2100.83,2113.36,2100.83,539604224
2016-06-07,2112.13,2110.18,2119.22,2110.18,547234432
2016-06-08,2119.12,2112.71,2120.55,2112.71,504334528
2016-06-09,2115.48,2115.65,2117.64,2107.73,494302304
2016-06-10,2096.07,2109.57,2109.57,2089.96,560316672
2016-06-13,2079.06,2091.75,2098.12,2078.46,569050816
2016-06-14,2075.32,2076.65,2081.3,2064.1,587042304
2016-06-15,2071.5,2077.6,2085.65,2069.8,583906304
2016-06-16,2077.99,2066.36,2079.62,2050.37,560644736
2016-06-17,2071.22,2078.2,2078.2,2062.84,1309407488
2016-06-20,2083.25,2075.58,2100.66,2075.58,604926912
2016-06-21,2088.9,2085.19,2093.66,2083.02,541656256
2016-06-22,2085.45,2089.75,2099.71,2084.36,524383936
2016-06-23,2113.32,2092.8,2113.32,2092.8,531486240
2016-06-24,2037.41,2103.81,2103.81,2032.57,1417686656
2016-06-27,2000.54,2031.45,2031.45,1991.68,894062528
2016-06-28,2036.09,2006.67,2036.09,2006.67,727735808
2016-06-29,2070.77,2042.69,2073.13,2042.69,700682624
2016-06-30,2098.86,2073.17,2098.94,2070,904116096
2016-07-01,2102.95,2099.34,2108.71,2097.9,560020608
2016-07-04,2102.95,2099.34,2108.71,2097.9,560020608
2016-07-05,2088.55,2095.05,2095.05,2080.86,656770496
2016-07-06,2099.73,2084.43,2100.72,2074.02,656260672
2016-07-07,2097.9,2100.42,2109.08,2089.39,553885504
2016-07-08,2129.9,2106.97,2131.71,2106.97,603899968
2016-07-11,2137.16,2131.72,2143.16,2131.72,530575168
2016-07-12,2152.14,2139.5,2155.4,2139.5,611009216
2016-07-13,2152.43,2153.81,2156.45,2146.21,522404448
2016-07-14,2163.75,2157.88,2168.99,2157.88,538126272
2016-07-15,2161.74,2165.13,2169.05,2155.79,653723648
2016-07-18,2166.89,2162.04,2168.35,2159.63,492298272
2016-07-19,2163.78,2163.79,2164.63,2159.01,525463328
2016-07-20,2173.02,2166.1,2175.63,2164.89,506695648
2016-07-21,2165.17,2172.91,2174.56,2159.75,565301120
2016-07-22,2175.03,2166.47,2175.11,2163.24,535182624
2016-07-25,2168.48,2173.71,2173.71,2161.95,544409408
2016-07-26,2169.18,2168.97,2173.54,2160.18,552977664
2016-07-27,2166.58,2169.81,2174.98,2159.07,672506752
2016-07-28,2170.06,2166.05,2172.85,2159.74,570797376
2016-07-29,2173.6,2168.83,2177.09,2163.49,796477568
2016-08-01,2170.84,2173.15,2178.29,2166.21,551066560
2016-08-02,2157.03,2169.94,2170.2,2147.58,625147776
2016-08-03,2163.79,2156.81,2163.79,2152.56,547067200
2016-08-04,2164.25,2163.51,2168.19,2159.07,501016000
2016-08-05,2182.87,2168.79,2182.87,2168.79,577388096
2016-08-08,2180.89,2183.76,2185.44,2177.85,495554912
2016-08-09,2181.74,2182.24,2187.66,2178.61,432802336
2016-08-10,2175.49,2182.81,2183.41,2172,449371616
2016-08-11,2185.79,2177.97,2188.45,2177.97,483575456
2016-08-12,2184.05,2183.74,2186.28,2179.42,451102272
2016-08-15,2190.15,2186.08,2193.81,2186.08,452636224
2016-08-16,2178.15,2186.24,2186.24,2178.14,493458112
2016-08-17,2182.22,2177.84,2183.08,2168.5,506526016
2016-08-18,2187.02,2181.9,2187.03,2180.46,519736000
2016-08-19,2183.87,2184.24,2185,2175.13,587731072
2016-08-22,2182.64,2181.58,2185.15,2175.96,467648128
2016-08-23,2186.9,2187.81,2193.42,2186.8,471610304
2016-08-24,2175.44,2185.09,2186.66,2171.25,477227808
2016-08-25,2172.47,2173.29,2179,2169.74,463389440
2016-08-26,2169.04,2175.1,2187.94,2160.39,498829888
2016-08-29,2180.38,2170.19,2183.48,2170.19,437755392
2016-08-30,2176.12,2179.45,2182.27,2170.41,474472896
2016-08-31,2170.95,2173.56,2173.79,2161.35,664761728
2016-09-01,2170.86,2171.33,2173.56,2157.09,511280608
2016-09-02,2179.98,2177.49,2184.87,2173.59,497007424
2016-09-05,2179.98,2177.49,2184.87,2173.59,497007424
2016-09-06,2186.48,2181.61,2186.57,2175.1,583417280
2016-09-07,2186.16,2185.17,2187.87,2179.07,518807040
2016-09-08,2181.3,2182.76,2184.94,2177.49,535837216
2016-09-09,2127.81,2169.08,2169.08,2127.81,742157440
2016-09-12,2159.04,2120.86,2163.3,2119.12,686449344
2016-09-13,2127.02,2150.47,2150.47,2120.27,679321024
2016-09-14,2125.77,2127.86,2141.33,2119.9,621661632
2016-09-15,2147.26,2125.36,2151.31,2122.36,590921280
2016-09-16,2139.16,2146.48,2146.48,2131.2,1486526848
2016-09-19,2139.12,2143.99,2153.61,2135.91,519131168
2016-09-20,2139.76,2145.94,2150.8,2139.17,490323872
2016-09-21,2163.12,2144.58,2165.11,2139.57,593312896
2016-09-22,2177.18,2170.94,2179.99,2170.94,548107200
2016-09-23,2164.69,2173.29,2173.75,2163.97,546693440
2016-09-26,2146.1,2158.54,2158.54,2145.04,527219744
2016-09-27,2159.93,2146.04,2161.13,2141.55,540297216
2016-09-28,2171.37,2161.85,2172.4,2151.79,562615232
2016-09-29,2151.13,2168.9,2172.67,2145.2,627600320
2016-09-30,2168.27,2156.51,2175.3,2156.51,816814784
2016-10-03,2161.2,2164.33,2164.41,2154.77,520611104
2016-10-04,2150.49,2163.37,2165.46,2144.01,569704512
2016-10-05,2159.73,2155.15,2163.95,2155.15,604384192
2016-10-06,2160.77,2158.22,2162.93,2150.28,521499520
2016-10-07,2153.74,2164.19,2165.86,2144.85,625974912
2016-10-10,2163.66,2160.39,2169.6,2160.39,457736256
2016-10-11,2136.73,2161.35,2161.56,2128.84,584017408
2016-10-12,2139.18,2137.67,2145.36,2132.77,463375712
2016-10-13,2132.55,2130.26,2138.19,2114.72,572529600
2016-10-14,2132.98,2139.68,2149.19,2132.98,554272896
2016-10-17,2126.5,2132.95,2135.61,2124.43,485674848
2016-10-18,2139.6,2138.31,2144.38,2135.49,492689952
2016-10-19,2144.29,2140.81,2148.44,2138.15,556265600
2016-10-20,2141.34,2142.51,2147.18,2133.44,578266432
2016-10-21,2141.16,2139.43,2142.63,2130.09,658777088
2016-10-24,2151.33,2148.5,2154.79,2146.91,526044352
2016-10-25,2143.16,2149.72,2151.44,2141.93,535705920
2016-10-26,2139.43,2136.97,2145.73,2131.59,566869952
2016-10-27,2133.04,2144.06,2147.13,2132.52,619899264
2016-10-28,2126.41,2132.23,2140.72,2119.36,646184448
2016-10-31,2126.15,2129.78,2133.25,2125.53,675902400
2016-11-01,2111.72,2128.68,2131.45,2097.85,721729792
2016-11-02,2097.94,2109.43,2111.76,2094,654469248
2016-11-03,2088.66,2098.8,2102.56,2085.23,599409920
2016-11-04,2085.18,2083.79,2099.07,2083.79,627701120
2016-11-07,2131.52,2100.59,2132,2100.59,612269376
2016-11-08,2139.56,2129.92,2146.87,2123.56,559758144
2016-11-09,2163.26,2131.56,2170.1,2125.35,1010754304
2016-11-10,2167.48,2167.49,2182.3,2151.17,1010327936
2016-11-11,2164.45,2162.71,2165.92,2152.49,745938112
2016-11-14,2164.2,2165.64,2171.36,2156.08,807422080
2016-11-15,2180.39,2168.29,2180.84,2166.38,694344960
2016-11-16,2176.94,2177.53,2179.22,2172.2,580519552
2016-11-17,2187.12,2178.61,2188.06,2176.65,576173696
2016-11-18,2181.9,2186.85,2189.89,2180.38,676655488
2016-11-21,2198.18,2186.43,2198.7,2186.43,578108160
2016-11-22,2202.94,2201.56,2204.8,2194.51,599368512
2016-11-23,2204.72,2198.55,2204.72,2194.51,526711808
2016-11-24,2204.72,2198.55,2204.72,2194.51,526711808
2016-11-25,2213.35,2206.27,2213.35,2206.27,262991648
2016-11-28,2201.72,2210.21,2211.14,2200.36,567041344
2016-11-29,2204.66,2200.76,2210.46,2198.15,588951872
2016-11-30,2198.81,2204.97,2214.1,2198.81,1060169600
2016-12-01,2191.08,2200.17,2202.6,2187.44,750913728
2016-12-02,2191.95,2191.12,2197.95,2188.37,593367872
2016-12-05,2204.71,2200.65,2209.42,2199.97,627944512
2016-12-06,2212.23,2207.26,2212.78,2202.21,552502592
2016-12-07,2241.35,2210.72,2241.63,2208.93,710260224
2016-12-08,2246.19,2241.13,2251.69,2237.57,630279040
2016-12-09,2259.53,2249.73,2259.8,2249.23,556353856
2016-12-12,2256.96,2258.83,2264.03,2252.37,631895168
2016-12-13,2271.72,2263.32,2277.53,2263.32,592540480
2016-12-14,2253.28,2268.35,2276.2,2248.44,714113344
2016-12-15,2262.03,2253.77,2272.12,2253.77,653862656
2016-12-16,2258.07,2266.81,2268.05,2254.24,1497525120
2016-12-19,2262.53,2259.24,2267.47,2258.21,503191680
2016-12-20,2270.76,2266.5,2272.56,2266.14,518207008
2016-12-21,2265.18,2270.54,2271.23,2265.15,432626048
2016-12-22,2260.96,2262.93,2263.18,2256.08,480911520
2016-12-23,2263.79,2260.25,2263.79,2258.84,304600352
2016-12-26,2263.79,2260.25,2263.79,2258.84,304600352
2016-12-27,2268.88,2266.23,2273.82,2266.15,299941120
2016-12-28,2249.92,2270.23,2271.31,2249.11,381535168
2016-12-29,2249.26,2249.5,2254.51,2244.56,344968992
2016-12-30,2238.83,2251.61,2253.58,2233.62,544797760
2017-01-02,2238.83,2251.61,2253.58,2233.62,544797760
2017-01-03,2257.83,2251.57,2263.88,2245.13,649219392
2017-01-04,2270.75,2261.6,2272.82,2261.6,573172224
2017-01-05,2269,2268.18,2271.5,2260.45,573475776
2017-01-06,2276.98,2271.14,2282.1,2264.06,485214848
2017-01-09,2268.9,2273.59,2275.49,2268.9,532332864
2017-01-10,2268.9,2269.72,2279.27,2265.27,596464384
2017-01-11,2275.32,2268.6,2275.32,2260.83,549467584
2017-01-12,2270.44,2271.14,2271.78,2254.25,478404064
2017-01-13,2274.64,2272.74,2278.68,2271.51,486472096
2017-01-16,2274.64,2272.74,2278.68,2271.51,486472096
2017-01-17,2267.89,2269.14,2272.08,2262.81,607413824
2017-01-18,2271.89,2269.14,2272.01,2263.35,510120256
2017-01-19,2263.69,2271.9,2274.33,2258.41,511723552
2017-01-20,2271.31,2269.96,2276.96,2265.01,720417216
2017-01-23,2265.2,2267.78,2271.78,2257.02,534840416
2017-01-24,2280.07,2267.88,2284.63,2266.68,571145472
2017-01-25,2298.37,2288.88,2299.55,2288.88,626509888
2017-01-26,2296.68,2298.63,2300.99,2294.08,589561856
2017-01-27,2294.69,2299.02,2299.02,2291.62,517517760
2017-01-30,2280.9,2286.01,2286.01,2268.04,560540864
2017-01-31,2278.87,2274.02,2279.09,2267.21,762733760
2017-02-01,2279.55,2285.59,2289.14,2272.44,614381248
2017-02-02,2280.85,2276.69,2283.97,2271.65,582252928
2017-02-03,2297.42,2288.54,2298.31,2287.88,565945728
2017-02-06,2292.56,2294.28,2296.18,2288.57,514444000
2017-02-07,2293.08,2295.87,2299.4,2290.16,535870208
2017-02-08,2294.67,2289.55,2295.91,2285.38,534057824
2017-02-09,2307.87,2296.7,2311.08,2296.61,536921664
2017-02-10,2316.1,2312.27,2319.23,2311.1,512915072
2017-02-13,2328.25,2321.72,2331.58,2321.42,502336864
2017-02-14,2337.58,2326.12,2337.58,2322.17,547310912
2017-02-15,2349.25,2335.58,2351.3,2334.81,576083840
2017-02-16,2347.22,2349.64,2351.31,2338.87,536902976
2017-02-17,2351.16,2343.01,2351.16,2339.58,666246784
2017-02-20,2351.16,2343.01,2351.16,2339.58,666246784
2017-02-21,2365.38,2354.91,2366.71,2354.91,578577920
2017-02-22,2362.82,2361.11,2365.13,2358.34,521320128
2017-02-23,2363.81,2367.5,2368.26,2355.09,552145088
2017-02-24,2367.34,2355.73,2367.34,2352.87,610653760
2017-02-27,2369.75,2365.23,2371.54,2361.87,487223840
2017-02-28,2363.64,2366.08,2367.79,2358.96,769353088
2017-03-01,2395.96,2380.13,2400.98,2380.13,658417408
2017-03-02,2381.92,2394.75,2394.75,2380.17,529614144
2017-03-03,2383.12,2380.92,2383.89,2375.39,491616768
2017-03-06,2375.31,2375.23,2378.8,2367.98,518955680
2017-03-07,2368.39,2370.74,2375.12,2365.51,498067968
2017-03-08,2362.98,2369.81,2373.09,2361.01,546572160
2017-03-09,2364.87,2363.49,2369.08,2354.54,514692928
2017-03-10,2372.6,2372.52,2376.86,2363.04,532686368
2017-03-13,2373.47,2371.56,2374.42,2368.52,471549472
2017-03-14,2365.45,2368.55,2368.55,2358.18,446149088
2017-03-15,2385.26,2370.34,2390.01,2368.94,538715712
2017-03-16,2381.38,2387.71,2388.1,2377.18,503386528
2017-03-17,2378.25,2383.71,2385.71,2377.64,1613420288
2017-03-20,2373.47,2378.24,2379.55,2369.66,491568832
2017-03-21,2344.02,2379.32,2381.93,2341.9,663260416
2017-03-22,2348.45,2343,2351.81,2336.45,575102656
2017-03-23,2345.96,2345.97,2358.92,2342.13,517824672
2017-03-24,2343.98,2350.42,2356.22,2335.74,558691648
2017-03-27,2341.59,2329.11,2344.9,2322.25,543613888
2017-03-28,2358.57,2339.79,2363.78,2337.63,513845184
2017-03-29,2361.13,2356.54,2363.36,2352.94,448709888
2017-03-30,2368.06,2361.31,2370.42,2358.58,488974624
2017-03-31,2362.72,2364.82,2370.35,2362.6,619866624
2017-04-03,2358.84,2362.34,2365.87,2344.73,639247488
2017-04-04,2360.16,2354.76,2360.53,2350.72,482138592
2017-04-05,2352.95,2366.59,2378.36,2350.52,555957696
2017-04-06,2357.49,2353.79,2364.16,2348.9,521533216
2017-04-07,2355.54,2356.59,2363.76,2350.74,463260800
2017-04-10,2357.16,2357.16,2366.37,2351.5,432266656
2017-04-11,2353.78,2353.92,2355.22,2337.25,480921856
2017-04-12,2344.93,2352.15,2352.72,2341.18,503213824
2017-04-13,2328.95,2341.98,2348.26,2328.95,471753952
2017-04-14,2328.95,2341.98,2348.26,2328.95,471753952
2017-04-17,2349.01,2332.62,2349.14,2332.51,444402016
2017-04-18,2342.19,2342.53,2348.35,2334.54,467053408
2017-04-19,2338.17,2346.79,2352.63,2335.05,507986368
2017-04-20,2355.84,2342.69,2361.37,2340.91,560586624
2017-04-21,2348.69,2354.74,2356.18,2344.51,616382784
2017-04-24,2374.15,2370.33,2376.98,2369.19,589409856
2017-04-25,2388.61,2381.51,2392.48,2381.15,582878336
2017-04-26,2387.45,2388.98,2398.16,2386.76,561433280
2017-04-27,2388.77,2389.7,2392.1,2382.68,561146240
2017-04-28,2384.2,2393.68,2393.68,2382.36,647741952
2017-05-01,2388.33,2388.5,2394.49,2384.83,496560352
2017-05-02,2391.17,2391.05,2392.93,2385.82,590628416
2017-05-03,2388.13,2386.5,2389.82,2379.75,573168384
2017-05-04,2389.52,2389.79,2391.43,2380.35,563427392
2017-05-05,2399.29,2392.37,2399.29,2389.38,477040928
2017-05-08,2399.38,2399.94,2401.36,2393.92,511529376
2017-05-09,2396.92,2401.58,2403.87,2392.44,493834304
2017-05-10,2399.63,2396.79,2399.74,2392.79,493871264
2017-05-11,2394.44,2394.84,2395.72,2381.74,512932992
2017-05-12,2390.9,2392.44,2392.44,2387.19,458846240
2017-05-15,2402.32,2393.98,2404.05,2393.94,511578336
2017-05-16,2400.67,2404.55,2405.77,2396.05,504811424
2017-05-17,2357.03,2382.95,2384.87,2356.21,705108864
2017-05-18,2365.72,2354.69,2375.74,2352.72,603568768
2017-05-19,2381.73,2371.37,2389.06,2370.43,710908800
2017-05-22,2394.02,2387.21,2395.46,2386.92,495129440
2017-05-23,2398.42,2397.04,2400.85,2393.88,466396640
2017-05-24,2404.39,2401.41,2405.58,2397.99,463387968
2017-05-25,2415.07,2409.54,2418.71,2408.01,509979648
2017-05-26,2415.82,2414.5,2416.68,2412.2,399884640
2017-05-29,2415.82,2414.5,2416.68,2412.2,399884640
2017-05-30,2412.91,2411.67,2415.26,2409.43,472129088
2017-05-31,2411.8,2415.63,2415.99,2403.59,922617920
2017-06-01,2430.06,2415.65,2430.06,2413.54,574309376
2017-06-02,2439.07,2431.28,2440.23,2427.71,563766272
2017-06-05,2436.1,2437.83,2439.55,2434.32,444087680
2017-06-06,2429.33,2431.92,2436.21,2428.12,530720320
2017-06-07,2433.14,2432.03,2435.28,2424.75,568594752
2017-06-08,2433.79,2434.27,2439.27,2427.94,655839936
2017-06-09,2431.77,2436.39,2446.2,2415.7,755077696
2017-06-12,2429.39,2425.88,2430.38,2419.97,731444160
2017-06-13,2440.35,2434.15,2441.49,2431.28,674152896
2017-06-14,2437.92,2443.75,2443.75,2428.34,611088192
2017-06-15,2432.46,2424.14,2433.95,2418.53,595104704
2017-06-16,2433.15,2431.24,2433.15,2422.88,1613763200
2017-06-19,2453.46,2442.55,2453.82,2441.79,513416992
2017-06-20,2437.03,2450.66,2450.66,2436.6,505505504
2017-06-21,2435.61,2439.31,2442.23,2430.74,530549984
2017-06-22,2434.5,2437.4,2441.62,2433.27,527670752
2017-06-23,2438.3,2434.65,2441.4,2431.11,1058563840
2017-06-26,2439.07,2443.32,2450.42,2437.03,483460704
2017-06-27,2419.38,2436.34,2440.15,2419.38,546610368
2017-06-28,2440.69,2428.7,2442.97,2428.02,510888128
2017-06-29,2419.7,2442.38,2442.73,2405.7,627587456
2017-06-30,2423.41,2429.2,2432.71,2421.65,641278784
2017-07-03,2429.01,2431.39,2439.17,2428.69,340988864
2017-07-04,2429.01,2431.39,2439.17,2428.69,340988864
2017-07-05,2432.54,2430.78,2434.9,2422.05,568417856
2017-07-06,2409.75,2423.44,2424.28,2407.7,554020288
2017-07-07,2425.18,2413.52,2426.92,2413.52,458121632
2017-07-10,2427.43,2424.51,2432,2422.27,490786848
2017-07-11,2425.53,2427.35,2429.3,2412.79,463115296
2017-07-12,2443.25,2435.75,2445.76,2435.75,492047456
2017-07-13,2447.83,2444.99,2449.32,2441.69,487474688
2017-07-14,2459.27,2449.16,2463.54,2446.69,439411168
2017-07-17,2459.14,2459.5,2462.82,2457.16,436852384
2017-07-18,2460.61,2455.88,2460.92,2450.34,434709856
2017-07-19,2473.83,2463.85,2473.83,2463.85,466561984
2017-07-20,2473.45,2475.56,2477.62,2468.43,510915136
2017-07-21,2472.54,2467.4,2472.54,2465.06,562308032
2017-07-24,2469.91,2472.04,2473.1,2466.32,586387584
2017-07-25,2477.13,2477.88,2481.24,2474.91,649138688
2017-07-26,2477.83,2479.97,2481.69,2474.94,546161216
2017-07-27,2475.42,2482.76,2484.04,2459.93,654796160
2017-07-28,2472.1,2469.12,2473.53,2464.66,505672256
2017-07-31,2470.3,2475.94,2477.96,2468.53,691834816
2017-08-01,2476.35,2477.1,2478.51,2471.14,520941056
2017-08-02,2477.57,2480.38,2480.38,2466.48,549613504
2017-08-03,2472.16,2476.03,2476.03,2468.85,511922112
2017-08-04,2476.83,2476.88,2480,2472.08,497282496
2017-08-07,2480.91,2477.14,2480.95,2475.88,451477344
2017-08-08,2474.92,2478.35,2490.87,2470.32,459725408
2017-08-09,2474.02,2465.35,2474.41,2462.08,462661152
2017-08-10,2438.21,2465.38,2465.38,2437.75,544085440
2017-08-11,2441.32,2441.04,2448.09,2437.85,442234816
2017-08-14,2465.84,2454.96,2468.22,2454.96,460363456
2017-08-15,2464.61,2468.66,2468.9,2461.61,440317344
2017-08-16,2468.11,2468.63,2474.93,2463.86,447838176
2017-08-17,2430.01,2462.95,2465.02,2430.01,522122272
2017-08-18,2425.55,2427.64,2440.27,2420.69,604768320
2017-08-21,2428.37,2425.5,2430.58,2417.35,461494144
2017-08-22,2452.51,2433.75,2454.77,2433.67,429507296
2017-08-23,2444.04,2444.88,2448.91,2441.42,429162720
2017-08-24,2438.97,2447.91,2450.39,2436.19,470044928
2017-08-25,2443.05,2444.72,2453.96,2442.22,424178880
2017-08-28,2444.24,2447.35,2449.12,2439.03,424021664
2017-08-29,2446.3,2431.94,2449.19,2428.2,404549824
2017-08-30,2457.59,2446.06,2460.31,2443.77,411660384
2017-08-31,2471.65,2462.65,2475.01,2462.65,645209408
2017-09-01,2476.55,2474.42,2480.38,2473.85,403108736
2017-09-04,2476.55,2474.42,2480.38,2473.85,403108736
2017-09-05,2457.85,2470.35,2471.97,2446.55,554135360
2017-09-06,2465.54,2463.83,2469.64,2459.2,539031424
2017-09-07,2465.1,2468.06,2468.62,2460.29,516386816
2017-09-08,2461.43,2462.25,2467.11,2459.4,501930912
2017-09-11,2488.11,2474.52,2488.95,2474.52,515684192
2017-09-12,2496.48,2491.94,2496.77,2490.37,490923936
2017-09-13,2498.37,2493.89,2498.37,2492.14,492139264
2017-09-14,2495.62,2494.56,2498.43,2491.35,533390848
2017-09-15,2500.23,2495.67,2500.23,2493.16,1435549568
2017-09-18,2503.87,2502.51,2508.32,2499.92,517577760
2017-09-19,2506.65,2506.29,2507.84,2503.19,501443008
2017-09-20,2508.24,2506.84,2508.85,2496.67,538366592
