Dates,MID Index_Last,MID Index_Open,MID Index_High,MID Index_Low,MID Index_Volume
2008-07-08,798.07,780.63,798.29,770.2,275697504
2008-07-09,786.61,798.07,805.35,785.44,253117632
2008-07-10,790.75,786.61,794.63,780.59,236315472
2008-07-11,787.78,790.75,796.3,775.07,268925440
2008-07-14,779.96,787.78,795.16,776.69,247952368
2008-07-15,772.8,779.96,784.68,759.13,288303552
2008-07-16,791.52,772.8,791.53,767.27,260033280
2008-07-17,802.31,791.52,802.46,790.17,293358304
2008-07-18,800.38,802.31,803.34,795.69,226035104
2008-07-21,805.73,800.38,806.12,798.96,189881888
2008-07-22,816.16,805.73,816.16,798.38,278730848
2008-07-23,816.89,816.16,825.14,813.02,312769312
2008-07-24,792.1,816.89,816.89,790.69,286675616
2008-07-25,795.54,792.1,799.72,791.74,226322704
2008-07-28,786.07,795.54,798.82,786.06,201117984
2008-07-29,802.84,786.07,803.11,786,233958160
2008-07-30,814.64,802.84,814.64,801.3,260653760
2008-07-31,803.01,814.64,814.64,802.92,260985936
2008-08-01,801.07,803.01,806.89,795.48,221805936
2008-08-04,786.15,801.07,801.07,784.97,217558448
2008-08-05,802.68,786.15,802.71,786.15,242198832
2008-08-06,808.53,802.68,810.28,797.89,215131568
2008-08-07,796.34,808.53,808.53,794.92,215706512
2008-08-08,813.94,796.34,813.94,794.25,204085008
2008-08-11,821.48,813.94,825.42,811.11,226784464
2008-08-12,813.35,821.48,821.48,811.1,199587088
2008-08-13,815.82,813.35,818.5,806.23,197865760
2008-08-14,822.23,815.82,823.07,811.59,180648080
2008-08-15,821.84,822.23,828.09,818.98,179284128
2008-08-18,811.08,821.84,824.38,808.19,163263568
2008-08-19,803,811.08,811.08,800.11,161202880
2008-08-20,806.3,803,808.63,800.02,169754096
2008-08-21,807.41,806.3,809.44,800.2,155123344
2008-08-22,814.92,807.41,815.06,807.4,142938400
2008-08-25,798.43,814.92,814.92,795.65,140491088
2008-08-26,802.14,798.43,803.25,795.25,157674800
2008-08-27,812.21,802.14,814.07,802,141802496
2008-08-28,824.99,812.21,824.99,812.19,154075328
2008-08-29,815.6,824.99,824.99,813.93,151438560
2008-09-01,815.6,824.99,824.99,813.93,151438560
2008-09-02,807.6,815.6,826.86,803.25,191268032
2008-09-03,802.12,807.6,809.72,797.22,217869680
2008-09-04,782.76,802.12,802.12,778.82,212919616
2008-09-05,785.67,782.76,787.22,766,211992464
2008-09-08,795.96,785.67,805.87,785.58,249131440
2008-09-09,765.22,795.96,795.96,765.22,256624080
2008-09-10,775.67,765.22,780.37,762.06,222896064
2008-09-11,779.69,775.67,779.79,757.97,217103520
2008-09-12,788.48,779.69,790.29,773.38,209355904
2008-09-15,753.78,788.48,788.48,753.78,252001984
2008-09-16,769.8,753.78,769.8,737.88,313014080
2008-09-17,736.25,769.8,769.8,736.01,291996320
2008-09-18,772.36,736.25,772.36,723.05,376977440
2008-09-19,805.08,772.36,809.79,772.33,458883104
2008-09-22,767.58,805.08,805.08,767.58,184180576
2008-09-23,758.75,767.58,774.68,754.86,188511808
2008-09-24,750.22,758.75,759.83,749.16,172075504
2008-09-25,758.62,750.22,762.59,750.2,170353200
2008-09-26,753.27,758.62,758.62,742.06,171666448
2008-09-29,698.21,753.27,753.27,694.1,247953728
2008-09-30,727.29,698.21,727.29,697.89,209295632
2008-10-01,718.88,727.29,727.29,710.69,173940448
2008-10-02,678.87,718.88,718.88,677.75,203686288
2008-10-03,661.97,678.87,696.58,661.84,228736640
2008-10-06,632.81,661.97,661.97,600.16,304034464
2008-10-07,598.61,632.81,640.54,598.61,268033184
2008-10-08,591.42,598.61,609.75,575.67,331917312
2008-10-09,548.7,591.42,604.96,547.68,285192160
2008-10-10,549.85,548.7,560.37,506.75,425114912
2008-10-13,607.45,549.85,607.45,549.85,255955056
2008-10-14,593.73,607.45,625.97,577.81,279405568
2008-10-15,536.26,593.73,593.73,536.22,244037360
2008-10-16,557.16,536.26,557.23,510.32,307935520
2008-10-17,555.01,557.16,579.06,539.82,249064320
2008-10-20,579.52,555.01,579.52,555.01,186557440
2008-10-21,563.3,579.52,579.52,562.76,189573376
2008-10-22,530.19,563.3,563.3,518.48,226629872
2008-10-23,516.38,530.19,536.57,493.65,279277504
2008-10-24,501.54,516.38,516.38,486.41,245067808
2008-10-27,479.99,501.53,504.75,479.99,204921504
2008-10-28,521.31,479.99,521.31,473.24,271621600
2008-10-29,530.68,521.31,548.46,515.82,272472864
2008-10-30,552.71,530.68,552.71,530.62,234953424
2008-10-31,568.49,552.71,574.05,544.62,245638112
2008-11-03,568.44,568.49,573.88,564.42,170102688
2008-11-04,581.44,568.44,583.55,568.42,198924304
2008-11-05,551.73,581.44,581.44,551.36,207480864
2008-11-06,526.35,551.73,552.98,526.29,217972896
2008-11-07,539.49,526.35,542.31,526.2,180654992
2008-11-10,526.12,539.49,550.2,521.95,165981760
2008-11-11,513.75,526.12,526.4,506.76,187144368
2008-11-12,485.71,513.75,513.75,485.71,218728736
2008-11-13,525.52,485.71,525.52,467.64,312809312
2008-11-14,497.52,525.52,525.52,496.26,239501024
2008-11-17,489.81,497.52,505.37,487.82,211177664
2008-11-18,488.49,489.81,496.19,470.44,251648352
2008-11-19,452.39,488.49,491.34,452.36,237346144
2008-11-20,417.12,452.39,453.16,416.34,322041920
2008-11-21,441.51,417.12,442.05,406.45,344742528
2008-11-24,474.51,441.51,479.26,441.5,288825120
2008-11-25,483.64,474.51,484.22,465.77,304151456
2008-11-26,509.48,483.64,510.04,472.92,224937984
2008-11-27,509.48,483.64,510.04,472.92,224937984
2008-11-28,514.56,509.48,514.56,502.36,98115216
2008-12-01,458.54,514.56,514.56,457.83,241214176
2008-12-02,480.47,458.54,480.55,458.5,260770912
2008-12-03,492.35,480.47,492.59,468.8,242590288
2008-12-04,475.28,492.35,498.33,466.29,245109264
2008-12-05,498.12,475.28,498.12,458.4,250672032
2008-12-08,517.09,498.12,519.64,498.05,253029600
2008-12-09,503.66,517.09,526.51,500.68,225528000
2008-12-10,517.24,503.66,521.03,503.65,202917920
2008-12-11,493.03,517.24,521.2,488.49,226800720
2008-12-12,507.52,493.03,509.74,481.3,234073840
2008-12-15,494.33,507.52,511.78,486.8,183017216
2008-12-16,524.64,494.33,524.64,494.31,220349376
2008-12-17,529.6,524.64,537.54,516.19,217896880
2008-12-18,519.84,529.6,531.66,511.98,229508144
2008-12-19,523.39,519.84,531.23,518.58,355396160
2008-12-22,510.64,523.39,523.7,499.14,192096064
2008-12-23,506.11,510.64,516.29,503.56,146603328
2008-12-24,508.21,506.11,508.5,501.39,58614384
2008-12-25,508.21,506.11,508.5,501.39,58614384
2008-12-26,514.9,508.21,514.91,507.48,67782024
2008-12-29,507.44,514.9,514.9,501.58,116198144
2008-12-30,524.62,507.44,524.62,507.33,138065136
2008-12-31,538.28,524.62,541.35,524.31,203507504
2009-01-01,538.28,524.62,541.35,524.31,203507504
2009-01-02,551.34,538.28,553.4,532.15,144470080
2009-01-05,550.51,551.34,554.51,541.1,183921120
2009-01-06,559.37,550.51,563.87,550.49,203756528
2009-01-07,541.15,559.37,559.37,537.31,196200608
2009-01-08,545.37,541.15,545.72,535.37,196773184
2009-01-09,530.51,545.37,545.58,527.12,212067904
2009-01-12,515.75,530.51,531.42,511.64,199808560
2009-01-13,521.49,515.75,523.68,511.64,195913568
2009-01-14,500.71,521.49,521.49,498.69,202905664
2009-01-15,509.32,500.71,514.65,485.75,246464016
2009-01-16,516.75,509.32,520.57,501.98,244951440
2009-01-19,516.75,509.32,520.57,501.98,244951440
2009-01-20,485.77,516.75,516.75,485.57,238928944
2009-01-21,508.16,485.77,508.74,484.28,240609088
2009-01-22,496.63,508.16,508.16,487.81,233990736
2009-01-23,501.4,496.63,506.99,482.96,197145008
2009-01-26,504.38,501.4,514.68,497.02,183599456
2009-01-27,511.54,504.38,513.1,502.96,182065200
2009-01-28,530.51,511.54,531.67,511.4,223218000
2009-01-29,512.17,530.51,530.51,510.78,213906240
2009-01-30,498.68,512.17,517.23,495.34,230294112
2009-02-02,500.27,498.68,502.66,489.91,213420336
2009-02-03,504.16,500.27,506.86,495.41,208138688
2009-02-04,503.09,504.16,513.6,500.4,211565120
2009-02-05,511.1,503.09,515.25,495.35,236312240
2009-02-06,530.58,511.1,531.59,511.06,248536400
2009-02-09,529.37,530.58,534.28,524.31,174403264
2009-02-10,505.55,529.37,531.3,503.41,240856544
2009-02-11,506.89,505.55,511.94,498.94,201587840
2009-02-12,509.51,506.89,509.96,492.29,229670032
2009-02-13,505.52,509.51,514.56,503.42,190379792
2009-02-16,505.52,509.51,514.56,503.42,190379792
2009-02-17,484.11,505.52,505.52,482.48,222447184
2009-02-18,478.12,484.11,486.15,473.59,205874016
2009-02-19,470.55,478.12,486.01,469.66,211276176
2009-02-20,466.62,470.55,471.43,454.41,277504544
2009-02-23,447.93,466.62,470.14,447.9,217479424
2009-02-24,467.85,447.93,469.29,447.93,255953728
2009-02-25,461.21,467.85,470.39,453.22,227175504
2009-02-26,452.97,461.21,467.94,451.31,243242032
2009-02-27,449.44,452.97,460.23,443.58,284602304
2009-03-02,422.07,449.44,449.44,421.45,260509264
2009-03-03,419.26,422.07,428.14,415.59,284029600
2009-03-04,432.02,419.26,438.63,419.19,245551152
2009-03-05,411.09,432.02,432.02,409.1,239831312
2009-03-06,408.13,411.09,418.44,397.97,246483968
2009-03-09,404.62,408.13,415.1,402.79,203469696
2009-03-10,432.69,404.62,432.69,404.56,258219424
2009-03-11,434.27,432.69,441.11,429.24,218590640
2009-03-12,454.72,434.27,455.98,428.06,247122752
2009-03-13,456.71,454.72,458.33,449.14,194390128
2009-03-16,450.2,456.71,463.49,449.67,232900928
2009-03-17,466.62,450.2,466.62,446.23,197268080
2009-03-18,481.15,466.62,484.21,458.68,248212320
2009-03-19,478.33,481.15,485.42,476.64,222984720
2009-03-20,464.38,478.33,480.65,462.16,282799744
2009-03-23,498.6,464.38,498.6,464.38,241920544
2009-03-24,486.22,498.6,498.6,486.12,215106624
2009-03-25,492.18,486.22,501.15,476.03,239677056
2009-03-26,511.43,492.18,511.43,492.17,279108320
2009-03-27,498.83,511.43,511.43,497.81,190156800
2009-03-30,481.41,498.83,498.83,476.97,184151760
2009-03-31,489,481.41,497.07,481.41,208943344
2009-04-01,494.45,489,495.42,476.41,241458880
2009-04-02,515.52,494.45,521.63,494.45,249558400
2009-04-03,524.51,515.52,524.51,510.91,201330224
2009-04-06,517.99,524.51,524.51,509.82,180724768
2009-04-07,500.87,517.99,517.99,500.54,179393504
2009-04-08,508.45,500.87,509.23,499.82,169380448
2009-04-09,536.43,508.45,536.43,508.45,235940464
2009-04-10,536.43,508.45,536.43,508.45,235940464
2009-04-13,536.07,536.43,538.57,524.2,171484800
2009-04-14,522.02,536.07,536.07,521.77,202461248
2009-04-15,529.2,522.02,529.55,517.16,195387472
2009-04-16,543.59,529.2,547.13,527.54,228579728
2009-04-17,550.2,543.59,552.79,539.94,222846224
2009-04-20,520.35,550.2,550.2,520.35,222075376
2009-04-21,536.38,520.35,536.38,517.03,234442016
2009-04-22,537.92,536.38,550.83,529.2,263898656
2009-04-23,535.94,537.93,539.61,526.11,252429488
2009-04-24,550.32,535.94,554.11,535.94,258530592
2009-04-27,543.53,550.32,552.87,540.98,219089584
2009-04-28,546.33,543.53,553.74,537.23,197856144
2009-04-29,561.68,546.33,566.65,546.29,242530240
2009-04-30,561.14,561.68,574.3,559.79,273155392
2009-05-01,558.87,561.14,563.97,554.1,218065744
2009-05-04,582.06,558.87,582.06,558.84,244727024
2009-05-05,577.38,582.06,582.06,571.52,234102560
2009-05-06,582.32,577.38,585.19,570.66,250626912
2009-05-07,567.77,582.32,589.88,564.14,258156736
2009-05-08,586.91,567.77,586.91,567.76,238648688
2009-05-11,573.45,586.91,586.91,570.5,199929968
2009-05-12,567.55,573.45,580.02,557.92,201521424
2009-05-13,542.71,567.55,567.55,542.21,227336288
2009-05-14,551.6,542.71,556.49,540.86,211345136
2009-05-15,545.72,551.6,555.45,542.66,198281392
2009-05-18,566.64,545.72,566.99,545.68,202075968
2009-05-19,567.78,566.64,573.87,561.7,197445008
2009-05-20,564.26,567.78,582.18,563.14,212634656
2009-05-21,554.09,564.26,564.26,547.93,195915488
2009-05-22,551.28,554.09,557.97,549.62,147009264
2009-05-25,551.28,554.09,557.97,549.62,147009264
2009-05-26,572.17,551.28,572.79,547.65,193805488
2009-05-27,561.9,572.17,576.52,561.8,204228672
2009-05-28,566.53,561.9,569.07,554.29,197272432
2009-05-29,575.52,566.53,575.53,566.24,270414912
2009-06-01,596.51,575.52,599.23,575.5,212532064
2009-06-02,598.71,596.51,601.48,592.43,201240624
2009-06-03,588.88,598.71,598.71,583.62,176179408
2009-06-04,596.94,588.88,596.95,586.44,254459904
2009-06-05,596.1,596.94,602.51,590.49,191405360
2009-06-08,592.22,596.1,596.81,584.42,167871776
2009-06-09,598.17,592.22,601.36,592.18,170890032
2009-06-10,595.09,598.17,602.42,587.24,184441792
2009-06-11,598.64,595.09,604.26,594.9,174811472
2009-06-12,597.02,598.64,598.64,588.49,130573680
2009-06-15,581.51,597.02,597.02,577.06,172759136
2009-06-16,571.87,581.51,586.86,570.53,166575792
2009-06-17,571.66,571.87,577.73,565.2,187610528
2009-06-18,575.4,571.66,576.93,567.46,149424144
2009-06-19,577.98,575.4,583.19,574.28,258760640
2009-06-22,556.81,577.98,577.98,556.81,189434752
2009-06-23,554.45,556.81,560.8,551.13,180300528
2009-06-24,561.77,554.42,566.23,554.42,159171616
2009-06-25,575.69,561.77,575.69,558.48,171629840
2009-06-26,576.73,575.69,579.23,571.71,461446176
2009-06-29,580.63,576.73,581.91,571.76,150664640
2009-06-30,578.14,580.63,583.87,573.17,218114848
2009-07-01,584.24,578.14,589.02,578.05,151857184
2009-07-02,565.03,584.24,584.24,565.03,123164560
2009-07-03,565.03,584.24,584.24,565.03,123164560
2009-07-06,562.01,565.03,565.03,553.95,163851216
2009-07-07,549.41,562.01,562.01,549.27,159699088
2009-07-08,546.53,549.41,552.61,539.04,194160912
2009-07-09,548.03,546.53,551.67,544.83,155151904
2009-07-10,547.08,548.03,550.42,541.56,137854368
2009-07-13,560.39,547.08,560.39,540.16,169439616
2009-07-14,564.99,560.39,564.99,557.12,141237248
2009-07-15,582.41,564.99,583.08,564.95,185068032
2009-07-16,590.65,582.41,592.57,579.77,159630352
2009-07-17,589,590.65,590.74,585.89,145792560
2009-07-20,597.8,589,598.23,589,149091904
2009-07-21,598.05,597.8,601.88,590.02,152035680
2009-07-22,600.7,598.05,603.88,594.69,156919584
2009-07-23,617.73,600.7,619.74,600.41,202726832
2009-07-24,621.7,617.73,621.7,611.31,147301440
2009-07-27,624.49,621.7,624.69,617.26,138395696
2009-07-28,623.37,622.8,624.6,616.53,160206064
2009-07-29,619.13,623.37,623.37,616.12,148178784
2009-07-30,627.39,619.13,633.25,619.1,172451680
2009-07-31,628.05,627.39,632.63,625.87,169075136
2009-08-03,640.94,628.05,640.94,628.03,158744064
2009-08-04,645.76,640.94,647.66,636.7,162109856
2009-08-05,643.64,645.68,646.9,637.47,157475840
2009-08-06,638.5,643.64,648.66,636.57,164558496
2009-08-07,655.1,638.5,658.35,638.5,173608400
2009-08-10,650.69,655.1,655.1,646.18,131692720
2009-08-11,641.78,650.68,650.68,639.7,134943520
2009-08-12,650.2,641.78,655.18,641.58,157155904
2009-08-13,655.15,650.2,655.18,646.4,116670816
2009-08-14,645.99,655.13,655.13,640.55,130227024
2009-08-17,627.81,645.99,645.99,626.93,148002064
2009-08-18,636.03,627.78,636.76,627.78,133770960
2009-08-19,640.28,636.03,641.4,629.21,124814048
2009-08-20,647.07,640.26,647.56,638.52,125618688
2009-08-21,659.6,647.07,660.46,647.07,150948656
2009-08-24,656.93,659.6,664.4,655.18,131149224
2009-08-25,660.17,656.93,666.01,656.92,135672608
2009-08-26,659.48,660.17,663.56,655.87,128441040
2009-08-27,661.89,659.43,663.35,648.1,134322928
2009-08-28,663.15,661.89,669.37,657.53,136597024
2009-08-31,654.54,663.12,663.12,651.15,171614736
2009-09-01,640.1,654.54,662.87,639.34,185170800
2009-09-02,636.71,640,641.6,635.07,160073808
2009-09-03,645.31,636.71,645.34,633.41,139224128
2009-09-04,653.35,645.31,653.8,641.67,108373752
2009-09-07,653.35,645.31,653.8,641.67,108373752
2009-09-08,661.79,653.35,661.79,653.29,144618752
2009-09-09,670.93,661.77,672.85,659.59,153723648
2009-09-10,678.69,670.9,678.69,666.23,142708368
2009-09-11,679.41,678.56,683.25,675.31,156549344
2009-09-14,686.88,679.33,686.97,673.73,145010208
2009-09-15,692.55,686.88,694.18,684.7,163779264
2009-09-16,706.3,692.55,706.3,692.54,181765424
2009-09-17,701.94,710.12,710.2,699.18,213268208
2009-09-18,701.53,701.94,705.06,698.07,282161888
2009-09-21,699.66,701.53,701.61,692.39,160053200
2009-09-22,704.2,699.66,705.86,699.66,158992048
2009-09-23,693.97,704.2,706.98,693.96,167873280
2009-09-24,682.48,693.97,697.28,679,184616560
2009-09-25,678.31,682.48,684,675.97,156359296
2009-09-28,692.72,678.16,694.35,678.16,129705560
2009-09-29,695.04,692.72,699.14,691.74,146770512
2009-09-30,691.02,695.01,698.25,682.24,197624208
2009-10-01,669.89,690.95,690.95,669.49,210314848
2009-10-02,663.43,669.89,669.96,661.57,170471568
2009-10-05,677.44,663.43,678.44,663.43,154804672
2009-10-06,686.98,677.44,691.41,677.44,167659600
2009-10-07,687.27,686.88,688.46,682.81,127912984
2009-10-08,697.12,687.26,699.94,687.26,196611216
2009-10-09,702.19,697.1,702.19,694.24,131947616
2009-10-12,702.86,702.19,707.57,699.82,120253824
2009-10-13,699.85,702.86,702.86,695.23,137407744
2009-10-14,712.58,699.81,712.91,699.81,175006464
2009-10-15,714.65,712.55,714.65,707.71,165178976
2009-10-16,707.87,714.65,714.65,703.06,163604832
2009-10-19,715.6,707.87,717.75,706.12,138767808
2009-10-20,708.93,715.6,716.35,704.48,157374464
2009-10-21,701.43,708.93,717.63,701.41,188455584
2009-10-22,710.8,701.42,712.81,695.31,193452432
2009-10-23,701.33,710.8,712.86,699.35,181190336
2009-10-26,693.57,701.33,711.22,692.19,177652432
2009-10-27,685.81,693.57,696.85,684.81,197246496
2009-10-28,663.37,685.81,685.81,663.07,240445776
2009-10-29,678.23,663.33,679.74,663.33,212031648
2009-10-30,659.15,678.23,678.23,657.14,224680656
2009-11-02,662.16,659.12,669.98,651.79,216801952
2009-11-03,670.03,662.16,670.43,655.67,187262672
2009-11-04,666.72,669.95,678.15,666.3,194906512
2009-11-05,682.37,666.67,682.37,666.67,196677728
2009-11-06,681.35,682.33,685.89,675.63,153491248
2009-11-09,697.77,681.31,697.77,681.31,148712688
2009-11-10,696.75,697.59,699.66,691.86,155456064
2009-11-11,701.98,696.75,706.99,696.75,165522816
2009-11-12,691.44,701.98,705.12,690.61,198953120
2009-11-13,698.26,691.43,700.51,689.3,145521792
2009-11-16,710.57,698.22,713.73,698.22,154371600
2009-11-17,709.35,710.56,710.56,704.91,142396528
2009-11-18,705.89,709.27,709.29,703.36,147532496
2009-11-19,691.39,705.89,705.93,687.65,163953088
2009-11-20,687.54,691.38,691.38,683.95,145955600
2009-11-23,694.8,687.48,702.74,687.48,139302528
2009-11-24,692.89,694.8,694.8,687.22,130701096
2009-11-25,697.78,692.81,698.3,692.67,108185696
2009-11-26,697.78,692.81,698.3,692.67,108185696
2009-11-27,683.79,697.78,697.78,679.3,76185152
2009-11-30,684.77,680.07,685.46,676.73,200545456
2009-12-01,695.31,684.74,697.28,684.74,161389376
2009-12-02,699.84,695.22,703.75,694.92,149822656
2009-12-03,692.54,699.82,705.52,692.16,146291440
2009-12-04,702.14,692.54,708.73,692.54,176365344
2009-12-07,701.4,702.14,705.69,699,138149968
2009-12-08,695.73,701.4,701.4,689.91,156032512
2009-12-09,696.14,695.73,697.85,689.64,135627440
2009-12-10,700.55,696.14,704.3,696.11,160985552
2009-12-11,705.94,700.55,706.19,700.22,130749632
2009-12-14,716.41,705.94,716.41,705.9,135316080
2009-12-15,715.65,716.41,717.59,711.85,146500096
2009-12-16,719.46,715.65,721.99,715.65,126992424
2009-12-17,711.26,719.46,719.46,710.07,135023008
2009-12-18,714.89,711.26,715.59,707.92,367221376
2009-12-21,724.57,714.89,724.84,714.79,132778248
2009-12-22,730.54,724.57,730.61,724.55,132909440
2009-12-23,735.95,730.54,736.67,730.12,112649112
2009-12-24,739.71,735.95,739.82,735.95,37753448
2009-12-25,739.71,735.95,739.82,735.95,37753448
2009-12-28,739.44,739.71,743.15,737.67,83885832
2009-12-29,737.84,739.44,740.51,737.68,81051960
2009-12-30,736.17,737.84,738.56,733.32,83930464
2009-12-31,726.67,736.17,738.09,726.67,101581264
2010-01-01,726.67,736.17,738.09,726.67,101581264
2010-01-04,738.15,726.67,739.57,726.65,139520208
2010-01-05,740.11,738.15,740.11,733.87,163220208
2010-01-06,744.01,740.11,744.81,739.74,156765456
