Dates,BCOMTR Index_Last,BCOMTR Index_Open,BCOMTR Index_High,BCOMTR Index_Low
1999-06-08,118.726,118.726,118.726,118.726
1999-06-09,119.291,119.291,119.291,119.291
1999-06-10,118.799,118.799,118.799,118.799
1999-06-11,120.265,120.265,120.265,120.265
1999-06-14,120.452,120.452,120.452,120.452
1999-06-15,119.894,119.894,119.894,119.894
1999-06-16,118.691,118.691,118.691,118.691
1999-06-17,119.155,119.155,119.155,119.155
1999-06-18,119.678,119.678,119.678,119.678
1999-06-21,119.066,119.066,119.066,119.066
1999-06-22,118.863,118.863,118.863,118.863
1999-06-23,119.88,119.88,119.88,119.88
1999-06-24,119.503,119.503,119.503,119.503
1999-06-25,119.682,119.682,119.682,119.682
1999-06-28,119.36,119.36,119.36,119.36
1999-06-29,120.062,120.062,120.062,120.062
1999-06-30,122.469,122.469,122.469,122.469
1999-07-01,121.673,121.673,121.673,121.673
1999-07-02,121.562,121.562,121.562,121.562
1999-07-05,121.562,121.562,121.562,121.562
1999-07-06,120.068,120.068,120.068,120.068
1999-07-07,120.66,120.66,120.66,120.66
1999-07-08,120.763,120.763,120.763,120.763
1999-07-09,120.915,120.915,120.915,120.915
1999-07-12,121.025,121.025,121.025,121.025
1999-07-13,121.026,121.026,121.026,121.026
1999-07-14,121.087,121.087,121.087,121.087
1999-07-15,122.344,122.344,122.344,122.344
1999-07-16,122.215,122.215,122.215,122.215
1999-07-19,122.438,122.438,122.438,122.438
1999-07-20,120.908,120.908,120.908,120.908
1999-07-21,121.603,121.603,121.603,121.603
1999-07-22,123.034,123.034,123.034,123.034
1999-07-23,125.655,125.655,125.655,125.655
1999-07-26,124.756,124.756,124.756,124.756
1999-07-27,123.734,123.734,123.734,123.734
1999-07-28,123.847,123.847,123.847,123.847
1999-07-29,124.928,124.928,124.928,124.928
1999-07-30,124.623,124.623,124.623,124.623
1999-08-02,126.071,126.071,126.071,126.071
1999-08-03,126.461,126.461,126.461,126.461
1999-08-04,127.991,127.991,127.991,127.991
1999-08-05,128.194,128.194,128.194,128.194
1999-08-06,129.365,129.365,129.365,129.365
1999-08-09,130.225,130.225,130.225,130.225
1999-08-10,130.39,130.39,130.39,130.39
1999-08-11,130.679,130.679,130.679,130.679
1999-08-12,129.366,129.366,129.366,129.366
1999-08-13,129.866,129.866,129.866,129.866
1999-08-16,129.854,129.854,129.854,129.854
1999-08-17,130.875,130.875,130.875,130.875
1999-08-18,130.124,130.124,130.124,130.124
1999-08-19,131.067,131.067,131.067,131.067
1999-08-20,130.716,130.716,130.716,130.716
1999-08-23,130.791,130.791,130.791,130.791
1999-08-24,130.351,130.351,130.351,130.351
1999-08-25,128.98,128.98,128.98,128.98
1999-08-26,128.901,128.901,128.901,128.901
1999-08-27,129.3,129.3,129.3,129.3
1999-08-30,130.768,130.768,130.768,130.768
1999-08-31,131.852,131.852,131.852,131.852
1999-09-01,132,132,132,132
1999-09-02,130.796,130.796,130.796,130.796
1999-09-03,131.764,131.764,131.764,131.764
1999-09-06,131.764,131.764,131.764,131.764
1999-09-07,134.779,134.779,134.779,134.779
1999-09-08,134.213,134.213,134.213,134.213
1999-09-09,135.735,135.735,135.735,135.735
1999-09-10,136.325,136.325,136.325,136.325
1999-09-13,136.65,136.65,136.65,136.65
1999-09-14,135.222,135.222,135.222,135.222
1999-09-15,134.822,134.822,134.822,134.822
1999-09-16,134.923,134.923,134.923,134.923
1999-09-17,135.553,135.553,135.553,135.553
1999-09-20,134.452,134.452,134.452,134.452
1999-09-21,134.604,134.604,134.604,134.604
1999-09-22,134.922,134.922,134.922,134.922
1999-09-23,136.966,136.966,136.966,136.966
1999-09-24,136.94,136.94,136.94,136.94
1999-09-27,137.977,137.977,137.977,137.977
1999-09-28,139.716,139.716,139.716,139.716
1999-09-29,139.534,139.534,139.534,139.534
1999-09-30,138.712,138.712,138.712,138.712
1999-10-01,138.577,138.577,138.577,138.577
1999-10-04,137.065,137.065,137.065,137.065
1999-10-05,136.523,136.523,136.523,136.523
1999-10-06,136.095,136.095,136.095,136.095
1999-10-07,134.579,134.579,134.579,134.579
1999-10-08,130.96,130.96,130.96,130.96
1999-10-11,131.889,131.889,131.889,131.889
1999-10-12,135.447,135.447,135.447,135.447
1999-10-13,137.412,137.412,137.412,137.412
1999-10-14,135.261,135.261,135.261,135.261
1999-10-15,136.375,136.375,136.375,136.375
1999-10-18,135.995,135.995,135.995,135.995
1999-10-19,135.866,135.866,135.866,135.866
1999-10-20,135.736,135.736,135.736,135.736
1999-10-21,135.592,135.592,135.592,135.592
1999-10-22,136.995,136.995,136.995,136.995
1999-10-25,136.709,136.709,136.709,136.709
1999-10-26,135.39,135.39,135.39,135.39
1999-10-27,135.212,135.212,135.212,135.212
1999-10-28,132.992,132.992,132.992,132.992
1999-10-29,133.214,133.214,133.214,133.214
1999-11-01,133.872,133.872,133.872,133.872
1999-11-02,133.737,133.737,133.737,133.737
1999-11-03,134.534,134.534,134.534,134.534
1999-11-04,135.254,135.254,135.254,135.254
1999-11-05,134.627,134.627,134.627,134.627
1999-11-08,134.558,134.558,134.558,134.558
1999-11-09,136.122,136.122,136.122,136.122
1999-11-10,136.727,136.727,136.727,136.727
1999-11-11,135.968,135.968,135.968,135.968
1999-11-12,137.052,137.052,137.052,137.052
1999-11-15,137.864,137.864,137.864,137.864
1999-11-16,138.523,138.523,138.523,138.523
1999-11-17,139.245,139.245,139.245,139.245
1999-11-18,137.361,137.361,137.361,137.361
1999-11-19,138.812,138.812,138.812,138.812
1999-11-22,140.121,140.121,140.121,140.121
1999-11-23,139.445,139.445,139.445,139.445
1999-11-24,140.038,140.038,140.038,140.038
1999-11-25,140.038,140.038,140.038,140.038
1999-11-26,140.038,140.038,140.038,140.038
1999-11-29,138.481,138.481,138.481,138.481
1999-11-30,136.338,136.338,136.338,136.338
1999-12-01,136.765,136.765,136.765,136.765
1999-12-02,138.066,138.066,138.066,138.066
1999-12-03,137.834,137.834,137.834,137.834
1999-12-06,138.996,138.996,138.996,138.996
1999-12-07,138.425,138.425,138.425,138.425
1999-12-08,138.627,138.627,138.627,138.627
1999-12-09,137.122,137.122,137.122,137.122
1999-12-10,135.983,135.983,135.983,135.983
1999-12-13,136.376,136.376,136.376,136.376
1999-12-14,137.673,137.673,137.673,137.673
1999-12-15,139.017,139.017,139.017,139.017
1999-12-16,140.472,140.472,140.472,140.472
1999-12-17,140.929,140.929,140.929,140.929
1999-12-20,141.129,141.129,141.129,141.129
1999-12-21,140.38,140.38,140.38,140.38
1999-12-22,139.882,139.882,139.882,139.882
1999-12-23,140.42,140.42,140.42,140.42
1999-12-24,140.42,140.42,140.42,140.42
1999-12-27,140.769,140.769,140.769,140.769
1999-12-28,141.553,141.553,141.553,141.553
1999-12-29,141.507,141.507,141.507,141.507
1999-12-30,140.257,140.257,140.257,140.257
1999-12-31,140.257,140.257,140.257,140.257
2000-01-03,139.993,139.993,139.993,139.993
2000-01-04,139.178,139.178,139.178,139.178
2000-01-05,138.449,138.449,138.449,138.449
2000-01-06,138.527,138.527,138.527,138.527
2000-01-07,138.106,138.106,138.106,138.106
2000-01-10,138.534,138.534,138.534,138.534
2000-01-11,140.165,140.165,140.165,140.165
2000-01-12,141.879,141.879,141.879,141.879
2000-01-13,142.871,142.871,142.871,142.871
2000-01-14,145.046,145.046,145.046,145.046
2000-01-17,145.046,145.046,145.046,145.046
2000-01-18,147.013,147.013,147.013,147.013
2000-01-19,148.158,148.158,148.158,148.158
2000-01-20,148.89,148.89,148.89,148.89
2000-01-21,148.633,148.633,148.633,148.633
2000-01-24,148.062,148.062,148.062,148.062
2000-01-25,148.973,148.973,148.973,148.973
2000-01-26,147.796,147.796,147.796,147.796
2000-01-27,147.985,147.985,147.985,147.985
2000-01-28,147.335,147.335,147.335,147.335
2000-01-31,147.861,147.861,147.861,147.861
2000-02-01,149.006,149.006,149.006,149.006
2000-02-02,147.876,147.876,147.876,147.876
2000-02-03,148.417,148.417,148.417,148.417
2000-02-04,151.242,151.242,151.242,151.242
2000-02-07,149.336,149.336,149.336,149.336
2000-02-08,147.459,147.459,147.459,147.459
2000-02-09,149.352,149.352,149.352,149.352
2000-02-10,151.917,151.917,151.917,151.917
2000-02-11,151.146,151.146,151.146,151.146
2000-02-14,151.37,151.37,151.37,151.37
2000-02-15,150.728,150.728,150.728,150.728
2000-02-16,151.148,151.148,151.148,151.148
2000-02-17,150.659,150.659,150.659,150.659
2000-02-18,150.648,150.648,150.648,150.648
2000-02-21,150.648,150.648,150.648,150.648
2000-02-22,150.775,150.775,150.775,150.775
2000-02-23,150.155,150.155,150.155,150.155
2000-02-24,150.628,150.628,150.628,150.628
2000-02-25,149.705,149.705,149.705,149.705
2000-02-28,149.281,149.281,149.281,149.281
2000-02-29,150.446,150.446,150.446,150.446
2000-03-01,153.192,153.192,153.192,153.192
2000-03-02,153.009,153.009,153.009,153.009
2000-03-03,153.615,153.615,153.615,153.615
2000-03-06,154.999,154.999,154.999,154.999
2000-03-07,157.039,157.039,157.039,157.039
2000-03-08,152.779,152.779,152.779,152.779
2000-03-09,154.452,154.452,154.452,154.452
2000-03-10,153.693,153.693,153.693,153.693
2000-03-13,154.873,154.873,154.873,154.873
2000-03-14,154.894,154.894,154.894,154.894
2000-03-15,153.884,153.884,153.884,153.884
2000-03-16,154.298,154.298,154.298,154.298
2000-03-17,154.543,154.543,154.543,154.543
2000-03-20,151.034,151.034,151.034,151.034
2000-03-21,151.741,151.741,151.741,151.741
2000-03-22,151.666,151.666,151.666,151.666
2000-03-23,151.066,151.066,151.066,151.066
2000-03-24,152.051,152.051,152.051,152.051
2000-03-27,151.998,151.998,151.998,151.998
2000-03-28,151.113,151.113,151.113,151.113
2000-03-29,149.515,149.515,149.515,149.515
2000-03-30,150.39,150.39,150.39,150.39
2000-03-31,151.904,151.904,151.904,151.904
2000-04-03,150.672,150.672,150.672,150.672
2000-04-04,148.333,148.333,148.333,148.333
2000-04-05,149.219,149.219,149.219,149.219
2000-04-06,148.085,148.085,148.085,148.085
2000-04-07,147.78,147.78,147.78,147.78
2000-04-10,146.161,146.161,146.161,146.161
2000-04-11,146.156,146.156,146.156,146.156
2000-04-12,148.897,148.897,148.897,148.897
2000-04-13,149.394,149.394,149.394,149.394
2000-04-14,148.143,148.143,148.143,148.143
2000-04-17,148.649,148.649,148.649,148.649
2000-04-18,149.264,149.264,149.264,149.264
2000-04-19,150.868,150.868,150.868,150.868
2000-04-20,150.655,150.655,150.655,150.655
2000-04-21,150.655,150.655,150.655,150.655
2000-04-24,151.184,151.184,151.184,151.184
2000-04-25,150.986,150.986,150.986,150.986
2000-04-26,149.771,149.771,149.771,149.771
2000-04-27,149.809,149.809,149.809,149.809
2000-04-28,150.039,150.039,150.039,150.039
2000-05-01,152.645,152.645,152.645,152.645
2000-05-02,154.62,154.62,154.62,154.62
2000-05-03,154.095,154.095,154.095,154.095
2000-05-04,154.837,154.837,154.837,154.837
2000-05-05,154.65,154.65,154.65,154.65
2000-05-08,155.487,155.487,155.487,155.487
2000-05-09,156.432,156.432,156.432,156.432
2000-05-10,157.367,157.367,157.367,157.367
2000-05-11,158.886,158.886,158.886,158.886
2000-05-12,159.597,159.597,159.597,159.597
2000-05-15,159.496,159.496,159.496,159.496
2000-05-16,160.064,160.064,160.064,160.064
2000-05-17,160.203,160.203,160.203,160.203
2000-05-18,161.564,161.564,161.564,161.564
2000-05-19,161.629,161.629,161.629,161.629
2000-05-22,160.41,160.41,160.41,160.41
2000-05-23,160.594,160.594,160.594,160.594
2000-05-24,162.756,162.756,162.756,162.756
2000-05-25,163.141,163.141,163.141,163.141
2000-05-26,162.917,162.917,162.917,162.917
2000-05-29,162.917,162.917,162.917,162.917
2000-05-30,161.786,161.786,161.786,161.786
2000-05-31,160.137,160.137,160.137,160.137
2000-06-01,161.109,161.109,161.109,161.109
2000-06-02,162.152,162.152,162.152,162.152
2000-06-05,162.384,162.384,162.384,162.384
2000-06-06,162.256,162.256,162.256,162.256
2000-06-07,160.212,160.212,160.212,160.212
2000-06-08,160.923,160.923,160.923,160.923
2000-06-09,161.686,161.686,161.686,161.686
2000-06-12,162.25,162.25,162.25,162.25
2000-06-13,163.033,163.033,163.033,163.033
2000-06-14,163.038,163.038,163.038,163.038
2000-06-15,163.499,163.499,163.499,163.499
2000-06-16,162.534,162.534,162.534,162.534
2000-06-19,160.875,160.875,160.875,160.875
2000-06-20,161.464,161.464,161.464,161.464
2000-06-21,163.281,163.281,163.281,163.281
2000-06-22,165.08,165.08,165.08,165.08
2000-06-23,163.92,163.92,163.92,163.92
2000-06-26,163.499,163.499,163.499,163.499
2000-06-27,164.802,164.802,164.802,164.802
2000-06-28,164.093,164.093,164.093,164.093
2000-06-29,165.432,165.432,165.432,165.432
2000-06-30,163.916,163.916,163.916,163.916
2000-07-03,163.916,163.916,163.916,163.916
2000-07-04,163.916,163.916,163.916,163.916
2000-07-05,159.752,159.752,159.752,159.752
2000-07-06,157.773,157.773,157.773,157.773
2000-07-07,159.198,159.198,159.198,159.198
2000-07-10,158.962,158.962,158.962,158.962
2000-07-11,159.405,159.405,159.405,159.405
2000-07-12,159.218,159.218,159.218,159.218
2000-07-13,161.08,161.08,161.08,161.08
2000-07-14,160.075,160.075,160.075,160.075
2000-07-17,159.54,159.54,159.54,159.54
2000-07-18,161.831,161.831,161.831,161.831
2000-07-19,160.514,160.514,160.514,160.514
2000-07-20,160.017,160.017,160.017,160.017
2000-07-21,158.395,158.395,158.395,158.395
2000-07-24,156.284,156.284,156.284,156.284
2000-07-25,155.748,155.748,155.748,155.748
2000-07-26,155.881,155.881,155.881,155.881
2000-07-27,156.819,156.819,156.819,156.819
2000-07-28,156.998,156.998,156.998,156.998
2000-07-31,155.704,155.704,155.704,155.704
2000-08-01,156.725,156.725,156.725,156.725
2000-08-02,158.529,158.529,158.529,158.529
2000-08-03,158.536,158.536,158.536,158.536
2000-08-04,159.946,159.946,159.946,159.946
2000-08-07,158.301,158.301,158.301,158.301
2000-08-08,159.099,159.099,159.099,159.099
2000-08-09,160.47,160.47,160.47,160.47
2000-08-10,161.999,161.999,161.999,161.999
2000-08-11,162.265,162.265,162.265,162.265
2000-08-14,162.77,162.77,162.77,162.77
2000-08-15,162.223,162.223,162.223,162.223
2000-08-16,163.392,163.392,163.392,163.392
2000-08-17,163.81,163.81,163.81,163.81
2000-08-18,164.407,164.407,164.407,164.407
2000-08-21,166.19,166.19,166.19,166.19
2000-08-22,164.389,164.389,164.389,164.389
2000-08-23,165.695,165.695,165.695,165.695
2000-08-24,165.522,165.522,165.522,165.522
2000-08-25,166.472,166.472,166.472,166.472
2000-08-28,168.303,168.303,168.303,168.303
2000-08-29,169.131,169.131,169.131,169.131
2000-08-30,170.601,170.601,170.601,170.601
2000-08-31,171.018,171.018,171.018,171.018
2000-09-01,171.439,171.439,171.439,171.439
2000-09-04,171.439,171.439,171.439,171.439
2000-09-05,173.332,173.332,173.332,173.332
2000-09-06,174.259,174.259,174.259,174.259
2000-09-07,175.101,175.101,175.101,175.101
2000-09-08,173.11,173.11,173.11,173.11
2000-09-11,175.745,175.745,175.745,175.745
2000-09-12,174.719,174.719,174.719,174.719
2000-09-13,173.41,173.41,173.41,173.41
2000-09-14,173.791,173.791,173.791,173.791
2000-09-15,174.899,174.899,174.899,174.899
2000-09-18,176.298,176.298,176.298,176.298
2000-09-19,175.446,175.446,175.446,175.446
2000-09-20,175.003,175.003,175.003,175.003
2000-09-21,174.154,174.154,174.154,174.154
2000-09-22,172.247,172.247,172.247,172.247
2000-09-25,171.849,171.849,171.849,171.849
2000-09-26,171.813,171.813,171.813,171.813
2000-09-27,172.292,172.292,172.292,172.292
2000-09-28,169.11,169.11,169.11,169.11
2000-09-29,169.956,169.956,169.956,169.956
2000-10-02,172.268,172.268,172.268,172.268
2000-10-03,172.366,172.366,172.366,172.366
2000-10-04,171.126,171.126,171.126,171.126
2000-10-05,169.509,169.509,169.509,169.509
2000-10-06,169.082,169.082,169.082,169.082
2000-10-09,170.936,170.936,170.936,170.936
2000-10-10,173.975,173.975,173.975,173.975
2000-10-11,175.486,175.486,175.486,175.486
2000-10-12,179.471,179.471,179.471,179.471
2000-10-13,176.152,176.152,176.152,176.152
2000-10-16,173.176,173.176,173.176,173.176
2000-10-17,173.084,173.084,173.084,173.084
2000-10-18,171.946,171.946,171.946,171.946
2000-10-19,169.802,169.802,169.802,169.802
2000-10-20,170.731,170.731,170.731,170.731
2000-10-23,171.928,171.928,171.928,171.928
2000-10-24,170.828,170.828,170.828,170.828
2000-10-25,168.479,168.479,168.479,168.479
2000-10-26,167.81,167.81,167.81,167.81
2000-10-27,165.801,165.801,165.801,165.801
2000-10-30,165.367,165.367,165.367,165.367
2000-10-31,165.847,165.847,165.847,165.847
2000-11-01,166.816,166.816,166.816,166.816
2000-11-02,166.977,166.977,166.977,166.977
2000-11-03,168.341,168.341,168.341,168.341
2000-11-06,168.375,168.375,168.375,168.375
2000-11-07,170.291,170.291,170.291,170.291
2000-11-08,171.378,171.378,171.378,171.378
2000-11-09,172.336,172.336,172.336,172.336
2000-11-10,172.01,172.01,172.01,172.01
2000-11-13,173.056,173.056,173.056,173.056
2000-11-14,175.208,175.208,175.208,175.208
2000-11-15,177.674,177.674,177.674,177.674
2000-11-16,175.31,175.31,175.31,175.31
2000-11-17,177.757,177.757,177.757,177.757
2000-11-20,179.031,179.031,179.031,179.031
2000-11-21,179.633,179.633,179.633,179.633
2000-11-22,180.629,180.629,180.629,180.629
2000-11-23,180.629,180.629,180.629,180.629
2000-11-24,180.629,180.629,180.629,180.629
2000-11-27,181.046,181.046,181.046,181.046
2000-11-28,177.94,177.94,177.94,177.94
2000-11-29,178.066,178.066,178.066,178.066
2000-11-30,179.184,179.184,179.184,179.184
2000-12-01,177.165,177.165,177.165,177.165
2000-12-04,180.246,180.246,180.246,180.246
2000-12-05,177.585,177.585,177.585,177.585
2000-12-06,183.429,183.429,183.429,183.429
2000-12-07,181.977,181.977,181.977,181.977
2000-12-08,181.831,181.831,181.831,181.831
2000-12-11,186.755,186.755,186.755,186.755
2000-12-12,182.213,182.213,182.213,182.213
2000-12-13,179.295,179.295,179.295,179.295
2000-12-14,177.141,177.141,177.141,177.141
2000-12-15,180.383,180.383,180.383,180.383
2000-12-18,181.939,181.939,181.939,181.939
2000-12-19,182.313,182.313,182.313,182.313
2000-12-20,179.852,179.852,179.852,179.852
2000-12-21,180.436,180.436,180.436,180.436
2000-12-22,179.76,179.76,179.76,179.76
2000-12-25,179.76,179.76,179.76,179.76
2000-12-26,181.229,181.229,181.229,181.229
2000-12-27,182.164,182.164,182.164,182.164
2000-12-28,181.589,181.589,181.589,181.589
2000-12-29,184.917,184.917,184.917,184.917
2001-01-01,184.917,184.917,184.917,184.917
2001-01-02,179.932,179.932,179.932,179.932
2001-01-03,180.049,180.049,180.049,180.049
2001-01-04,182.921,182.921,182.921,182.921
2001-01-05,183.865,183.865,183.865,183.865
2001-01-08,185.292,185.292,185.292,185.292
2001-01-09,186.003,186.003,186.003,186.003
2001-01-10,186.78,186.78,186.78,186.78
2001-01-11,185.484,185.484,185.484,185.484
2001-01-12,185.985,185.985,185.985,185.985
2001-01-15,185.985,185.985,185.985,185.985
2001-01-16,184.517,184.517,184.517,184.517
2001-01-17,182.361,182.361,182.361,182.361
2001-01-18,184.524,184.524,184.524,184.524
2001-01-19,186.495,186.495,186.495,186.495
2001-01-22,186.986,186.986,186.986,186.986
2001-01-23,185.212,185.212,185.212,185.212
2001-01-24,184.094,184.094,184.094,184.094
2001-01-25,184.452,184.452,184.452,184.452
