Dates,BCOM Index_Last,BCOM Index_Open,BCOM Index_High,BCOM Index_Low
1993-06-11,88.089,88.089,88.089,88.089
1993-06-14,88.0049,88.0049,88.0049,88.0049
1993-06-15,87.6495,87.6495,87.6495,87.6495
1993-06-16,87.9619,87.9619,87.9619,87.9619
1993-06-17,88.5406,88.5406,88.5406,88.5406
1993-06-18,88.7724,88.7724,88.7724,88.7724
1993-06-21,88.8636,88.8636,88.8636,88.8636
1993-06-22,88.3984,88.3984,88.3984,88.3984
1993-06-23,88.9099,88.9099,88.9099,88.9099
1993-06-24,89.0666,89.0666,89.0666,89.0666
1993-06-25,89.0622,89.0622,89.0622,89.0622
1993-06-28,89.1941,89.1941,89.1941,89.1941
1993-06-29,89.396,89.396,89.396,89.396
1993-06-30,89.9342,89.9342,89.9342,89.9342
1993-07-01,90.2713,90.2713,90.2713,90.2713
1993-07-02,90.3828,90.3828,90.3828,90.3828
1993-07-05,90.3828,90.3828,90.3828,90.3828
1993-07-06,92.0841,92.0841,92.0841,92.0841
1993-07-07,92.107,92.107,92.107,92.107
1993-07-08,91.4718,91.4718,91.4718,91.4718
1993-07-09,91.5363,91.5363,91.5363,91.5363
1993-07-12,90.9736,90.9736,90.9736,90.9736
1993-07-13,90.7118,90.7118,90.7118,90.7118
1993-07-14,89.9957,89.9957,89.9957,89.9957
1993-07-15,89.9963,89.9963,89.9963,89.9963
1993-07-16,89.9289,89.9289,89.9289,89.9289
1993-07-19,90.9477,90.9477,90.9477,90.9477
1993-07-20,90.4054,90.4054,90.4054,90.4054
1993-07-21,90.3011,90.3011,90.3011,90.3011
1993-07-22,90.3177,90.3177,90.3177,90.3177
1993-07-23,90.6152,90.6152,90.6152,90.6152
1993-07-26,90.7681,90.7681,90.7681,90.7681
1993-07-27,91.144,91.144,91.144,91.144
1993-07-28,90.9276,90.9276,90.9276,90.9276
1993-07-29,91.1499,91.1499,91.1499,91.1499
1993-07-30,91.2514,91.2514,91.2514,91.2514
1993-08-02,91.8841,91.8841,91.8841,91.8841
1993-08-03,91.7314,91.7314,91.7314,91.7314
1993-08-04,91.2868,91.2868,91.2868,91.2868
1993-08-05,89.6558,89.6558,89.6558,89.6558
1993-08-06,89.1241,89.1241,89.1241,89.1241
1993-08-09,89.1498,89.1498,89.1498,89.1498
1993-08-10,89.167,89.167,89.167,89.167
1993-08-11,89.4318,89.4318,89.4318,89.4318
1993-08-12,88.8212,88.8212,88.8212,88.8212
1993-08-13,89.0103,89.0103,89.0103,89.0103
1993-08-16,89.1358,89.1358,89.1358,89.1358
1993-08-17,89.2593,89.2593,89.2593,89.2593
1993-08-18,89.0608,89.0608,89.0608,89.0608
1993-08-19,89.0956,89.0956,89.0956,89.0956
1993-08-20,89.4984,89.4984,89.4984,89.4984
1993-08-23,89.9182,89.9182,89.9182,89.9182
1993-08-24,89.6305,89.6305,89.6305,89.6305
1993-08-25,89.4742,89.4742,89.4742,89.4742
1993-08-26,89.2023,89.2023,89.2023,89.2023
1993-08-27,90.1507,90.1507,90.1507,90.1507
1993-08-30,90.1647,90.1647,90.1647,90.1647
1993-08-31,89.4489,89.4489,89.4489,89.4489
1993-09-01,88.6329,88.6329,88.6329,88.6329
1993-09-02,88.7035,88.7035,88.7035,88.7035
1993-09-03,88.5446,88.5446,88.5446,88.5446
1993-09-06,88.5446,88.5446,88.5446,88.5446
1993-09-07,86.598,86.598,86.598,86.598
1993-09-08,86.721,86.721,86.721,86.721
1993-09-09,86.6323,86.6323,86.6323,86.6323
1993-09-10,85.8603,85.8603,85.8603,85.8603
1993-09-13,85.9672,85.9672,85.9672,85.9672
1993-09-14,85.6802,85.6802,85.6802,85.6802
1993-09-15,85.6979,85.6979,85.6979,85.6979
1993-09-16,85.7191,85.7191,85.7191,85.7191
1993-09-17,86.2443,86.2443,86.2443,86.2443
1993-09-20,86.8812,86.8812,86.8812,86.8812
1993-09-21,86.9617,86.9617,86.9617,86.9617
1993-09-22,86.3036,86.3036,86.3036,86.3036
1993-09-23,86.9994,86.9994,86.9994,86.9994
1993-09-24,86.8876,86.8876,86.8876,86.8876
1993-09-27,86.2875,86.2875,86.2875,86.2875
1993-09-28,86.3423,86.3423,86.3423,86.3423
1993-09-29,86.8651,86.8651,86.8651,86.8651
1993-09-30,87.1426,87.1426,87.1426,87.1426
1993-10-01,86.9243,86.9243,86.9243,86.9243
1993-10-04,86.209,86.209,86.209,86.209
1993-10-05,86.0705,86.0705,86.0705,86.0705
1993-10-06,86.3173,86.3173,86.3173,86.3173
1993-10-07,86.4703,86.4703,86.4703,86.4703
1993-10-08,86.7942,86.7942,86.7942,86.7942
1993-10-11,86.7942,86.7942,86.7942,86.7942
1993-10-12,87.4367,87.4367,87.4367,87.4367
1993-10-13,87.5604,87.5604,87.5604,87.5604
1993-10-14,87.1864,87.1864,87.1864,87.1864
1993-10-15,87.0886,87.0886,87.0886,87.0886
1993-10-18,86.9939,86.9939,86.9939,86.9939
1993-10-19,87.0214,87.0214,87.0214,87.0214
1993-10-20,87.2199,87.2199,87.2199,87.2199
1993-10-21,87.5365,87.5365,87.5365,87.5365
1993-10-22,86.9609,86.9609,86.9609,86.9609
1993-10-25,86.3394,86.3394,86.3394,86.3394
1993-10-26,85.8952,85.8952,85.8952,85.8952
1993-10-27,86.4004,86.4004,86.4004,86.4004
1993-10-28,86.0413,86.0413,86.0413,86.0413
1993-10-29,85.8604,85.8604,85.8604,85.8604
1993-11-01,86.0166,86.0166,86.0166,86.0166
1993-11-02,85.8912,85.8912,85.8912,85.8912
1993-11-03,86.2882,86.2882,86.2882,86.2882
1993-11-04,86.6436,86.6436,86.6436,86.6436
1993-11-05,86.6729,86.6729,86.6729,86.6729
1993-11-08,85.7509,85.7509,85.7509,85.7509
1993-11-09,85.6071,85.6071,85.6071,85.6071
1993-11-10,86.4898,86.4898,86.4898,86.4898
1993-11-11,86.4898,86.4898,86.4898,86.4898
1993-11-12,86.627,86.627,86.627,86.627
1993-11-15,86.9948,86.9948,86.9948,86.9948
1993-11-16,86.8002,86.8002,86.8002,86.8002
1993-11-17,87.7051,87.7051,87.7051,87.7051
1993-11-18,87.5932,87.5932,87.5932,87.5932
1993-11-19,87.7572,87.7572,87.7572,87.7572
1993-11-22,87.7732,87.7732,87.7732,87.7732
1993-11-23,86.9541,86.9541,86.9541,86.9541
1993-11-24,86.827,86.827,86.827,86.827
1993-11-25,86.827,86.827,86.827,86.827
1993-11-26,86.3001,86.3001,86.3001,86.3001
1993-11-29,85.1754,85.1754,85.1754,85.1754
1993-11-30,84.7095,84.7095,84.7095,84.7095
1993-12-01,85.2605,85.2605,85.2605,85.2605
1993-12-02,84.7458,84.7458,84.7458,84.7458
1993-12-03,85.2525,85.2525,85.2525,85.2525
1993-12-06,84.5608,84.5608,84.5608,84.5608
1993-12-07,85.1804,85.1804,85.1804,85.1804
1993-12-08,85.1207,85.1207,85.1207,85.1207
1993-12-09,84.9243,84.9243,84.9243,84.9243
1993-12-10,85.9422,85.9422,85.9422,85.9422
1993-12-13,85.4029,85.4029,85.4029,85.4029
1993-12-14,85.5825,85.5825,85.5825,85.5825
1993-12-15,85.3058,85.3058,85.3058,85.3058
1993-12-16,85.2061,85.2061,85.2061,85.2061
1993-12-17,85.2968,85.2968,85.2968,85.2968
1993-12-20,85.3217,85.3217,85.3217,85.3217
1993-12-21,84.8654,84.8654,84.8654,84.8654
1993-12-22,85.328,85.328,85.328,85.328
1993-12-23,85.3098,85.3098,85.3098,85.3098
1993-12-24,85.3098,85.3098,85.3098,85.3098
1993-12-27,85.5615,85.5615,85.5615,85.5615
1993-12-28,85.443,85.443,85.443,85.443
1993-12-29,85.9729,85.9729,85.9729,85.9729
1993-12-30,85.6792,85.6792,85.6792,85.6792
1993-12-31,85.7159,85.7159,85.7159,85.7159
1994-01-03,85.8645,85.8645,85.8645,85.8645
1994-01-04,85.9297,85.9297,85.9297,85.9297
1994-01-05,86.8345,86.8345,86.8345,86.8345
1994-01-06,87.0639,87.0639,87.0639,87.0639
1994-01-07,86.8239,86.8239,86.8239,86.8239
1994-01-10,86.0383,86.0383,86.0383,86.0383
1994-01-11,86.7322,86.7322,86.7322,86.7322
1994-01-12,86.3665,86.3665,86.3665,86.3665
1994-01-13,87.2031,87.2031,87.2031,87.2031
1994-01-14,88.1585,88.1585,88.1585,88.1585
1994-01-17,88.1585,88.1585,88.1585,88.1585
1994-01-18,87.9517,87.9517,87.9517,87.9517
1994-01-19,87.7315,87.7315,87.7315,87.7315
1994-01-20,87.2544,87.2544,87.2544,87.2544
1994-01-21,87.1696,87.1696,87.1696,87.1696
1994-01-24,87.9401,87.9401,87.9401,87.9401
1994-01-25,87.9671,87.9671,87.9671,87.9671
1994-01-26,88.8752,88.8752,88.8752,88.8752
1994-01-27,88.5793,88.5793,88.5793,88.5793
1994-01-28,88.4535,88.4535,88.4535,88.4535
1994-01-31,88.6607,88.6607,88.6607,88.6607
1994-02-01,90.2356,90.2356,90.2356,90.2356
1994-02-02,90.7483,90.7483,90.7483,90.7483
1994-02-03,90.2281,90.2281,90.2281,90.2281
1994-02-04,89.5919,89.5919,89.5919,89.5919
1994-02-07,88.6362,88.6362,88.6362,88.6362
1994-02-08,88.6975,88.6975,88.6975,88.6975
1994-02-09,88.111,88.111,88.111,88.111
1994-02-10,87.9666,87.9666,87.9666,87.9666
1994-02-11,87.9989,87.9989,87.9989,87.9989
1994-02-14,87.4787,87.4787,87.4787,87.4787
1994-02-15,87.3281,87.3281,87.3281,87.3281
1994-02-16,87.4467,87.4467,87.4467,87.4467
1994-02-17,87.5881,87.5881,87.5881,87.5881
1994-02-18,87.4359,87.4359,87.4359,87.4359
1994-02-21,87.4359,87.4359,87.4359,87.4359
1994-02-22,87.7849,87.7849,87.7849,87.7849
1994-02-23,87.6489,87.6489,87.6489,87.6489
1994-02-24,88.2943,88.2943,88.2943,88.2943
1994-02-25,88.0069,88.0069,88.0069,88.0069
1994-02-28,87.7565,87.7565,87.7565,87.7565
1994-03-01,87.7112,87.7112,87.7112,87.7112
1994-03-02,87.4188,87.4188,87.4188,87.4188
1994-03-03,87.0858,87.0858,87.0858,87.0858
1994-03-04,87.3902,87.3902,87.3902,87.3902
1994-03-07,86.551,86.551,86.551,86.551
1994-03-08,86.4003,86.4003,86.4003,86.4003
1994-03-09,86.6268,86.6268,86.6268,86.6268
1994-03-10,86.8062,86.8062,86.8062,86.8062
1994-03-11,87.2957,87.2957,87.2957,87.2957
1994-03-14,87.6351,87.6351,87.6351,87.6351
1994-03-15,88.1925,88.1925,88.1925,88.1925
1994-03-16,88.8948,88.8948,88.8948,88.8948
1994-03-17,88.3213,88.3213,88.3213,88.3213
1994-03-18,88.6063,88.6063,88.6063,88.6063
1994-03-21,88.5955,88.5955,88.5955,88.5955
1994-03-22,88.7758,88.7758,88.7758,88.7758
1994-03-23,88.7332,88.7332,88.7332,88.7332
1994-03-24,88.7665,88.7665,88.7665,88.7665
1994-03-25,88.8696,88.8696,88.8696,88.8696
1994-03-28,87.1824,87.1824,87.1824,87.1824
1994-03-29,87.1346,87.1346,87.1346,87.1346
1994-03-30,86.9778,86.9778,86.9778,86.9778
1994-03-31,87.6847,87.6847,87.6847,87.6847
1994-04-01,87.6847,87.6847,87.6847,87.6847
1994-04-04,88.4231,88.4231,88.4231,88.4231
1994-04-05,87.85,87.85,87.85,87.85
1994-04-06,88.0956,88.0956,88.0956,88.0956
1994-04-07,87.7212,87.7212,87.7212,87.7212
1994-04-08,87.5775,87.5775,87.5775,87.5775
1994-04-11,87.4537,87.4537,87.4537,87.4537
1994-04-12,87.4658,87.4658,87.4658,87.4658
1994-04-13,87.6596,87.6596,87.6596,87.6596
1994-04-14,87.8148,87.8148,87.8148,87.8148
1994-04-15,88.1387,88.1387,88.1387,88.1387
1994-04-18,88.0366,88.0366,88.0366,88.0366
1994-04-19,87.2928,87.2928,87.2928,87.2928
1994-04-20,87.4855,87.4855,87.4855,87.4855
1994-04-21,87.9955,87.9955,87.9955,87.9955
1994-04-22,88.4463,88.4463,88.4463,88.4463
1994-04-25,88.8503,88.8503,88.8503,88.8503
1994-04-26,88.2572,88.2572,88.2572,88.2572
1994-04-27,88.3727,88.3727,88.3727,88.3727
1994-04-28,88.5247,88.5247,88.5247,88.5247
1994-04-29,89.2768,89.2768,89.2768,89.2768
1994-05-02,89.3419,89.3419,89.3419,89.3419
1994-05-03,88.938,88.938,88.938,88.938
1994-05-04,88.9649,88.9649,88.9649,88.9649
1994-05-05,89.0897,89.0897,89.0897,89.0897
1994-05-06,90.3501,90.3501,90.3501,90.3501
1994-05-09,90.5505,90.5505,90.5505,90.5505
1994-05-10,90.0403,90.0403,90.0403,90.0403
1994-05-11,90.5478,90.5478,90.5478,90.5478
1994-05-12,90.9951,90.9951,90.9951,90.9951
1994-05-13,91.6158,91.6158,91.6158,91.6158
1994-05-16,92.3977,92.3977,92.3977,92.3977
1994-05-17,92.0697,92.0697,92.0697,92.0697
1994-05-18,92.8755,92.8755,92.8755,92.8755
1994-05-19,93.2622,93.2622,93.2622,93.2622
1994-05-20,93.5882,93.5882,93.5882,93.5882
1994-05-23,95.1296,95.1296,95.1296,95.1296
1994-05-24,93.4551,93.4551,93.4551,93.4551
1994-05-25,92.1402,92.1402,92.1402,92.1402
1994-05-26,91.4714,91.4714,91.4714,91.4714
1994-05-27,92.1039,92.1039,92.1039,92.1039
1994-05-30,92.1039,92.1039,92.1039,92.1039
1994-05-31,93.7245,93.7245,93.7245,93.7245
1994-06-01,92.8308,92.8308,92.8308,92.8308
1994-06-02,93.1895,93.1895,93.1895,93.1895
1994-06-03,92.4943,92.4943,92.4943,92.4943
1994-06-06,91.6192,91.6192,91.6192,91.6192
1994-06-07,91.7956,91.7956,91.7956,91.7956
1994-06-08,93.1323,93.1323,93.1323,93.1323
1994-06-09,93.3823,93.3823,93.3823,93.3823
1994-06-10,93.6961,93.6961,93.6961,93.6961
1994-06-13,94.9315,94.9315,94.9315,94.9315
1994-06-14,95.0012,95.0012,95.0012,95.0012
1994-06-15,96.6188,96.6188,96.6188,96.6188
1994-06-16,96.3758,96.3758,96.3758,96.3758
1994-06-17,97.9583,97.9583,97.9583,97.9583
1994-06-20,96.5272,96.5272,96.5272,96.5272
1994-06-21,96.0725,96.0725,96.0725,96.0725
1994-06-22,95.0123,95.0123,95.0123,95.0123
1994-06-23,95.1228,95.1228,95.1228,95.1228
1994-06-24,94.9995,94.9995,94.9995,94.9995
1994-06-27,94.6887,94.6887,94.6887,94.6887
1994-06-28,95.5767,95.5767,95.5767,95.5767
1994-06-29,95.2197,95.2197,95.2197,95.2197
1994-06-30,96.0476,96.0476,96.0476,96.0476
1994-07-01,96.3945,96.3945,96.3945,96.3945
1994-07-04,96.3945,96.3945,96.3945,96.3945
1994-07-05,95.1334,95.1334,95.1334,95.1334
1994-07-06,94.5733,94.5733,94.5733,94.5733
1994-07-07,94.3408,94.3408,94.3408,94.3408
1994-07-08,94.9899,94.9899,94.9899,94.9899
1994-07-11,97.3129,97.3129,97.3129,97.3129
1994-07-12,97.8712,97.8712,97.8712,97.8712
1994-07-13,97.7243,97.7243,97.7243,97.7243
1994-07-14,97.6874,97.6874,97.6874,97.6874
1994-07-15,97.7678,97.7678,97.7678,97.7678
1994-07-18,97.4192,97.4192,97.4192,97.4192
1994-07-19,97.4964,97.4964,97.4964,97.4964
1994-07-20,96.6453,96.6453,96.6453,96.6453
1994-07-21,96.7974,96.7974,96.7974,96.7974
1994-07-22,96.7171,96.7171,96.7171,96.7171
1994-07-25,96.2814,96.2814,96.2814,96.2814
1994-07-26,95.8342,95.8342,95.8342,95.8342
1994-07-27,95.9338,95.9338,95.9338,95.9338
1994-07-28,95.9808,95.9808,95.9808,95.9808
1994-07-29,97.0185,97.0185,97.0185,97.0185
1994-08-01,97.4375,97.4375,97.4375,97.4375
1994-08-02,96.6994,96.6994,96.6994,96.6994
1994-08-03,95.9199,95.9199,95.9199,95.9199
1994-08-04,95.8922,95.8922,95.8922,95.8922
1994-08-05,94.5583,94.5583,94.5583,94.5583
1994-08-08,93.9596,93.9596,93.9596,93.9596
1994-08-09,93.9592,93.9592,93.9592,93.9592
1994-08-10,93.8439,93.8439,93.8439,93.8439
1994-08-11,93.9429,93.9429,93.9429,93.9429
1994-08-12,92.8561,92.8561,92.8561,92.8561
1994-08-15,93.0867,93.0867,93.0867,93.0867
1994-08-16,92.8073,92.8073,92.8073,92.8073
1994-08-17,93.1328,93.1328,93.1328,93.1328
1994-08-18,92.9007,92.9007,92.9007,92.9007
1994-08-19,92.3362,92.3362,92.3362,92.3362
1994-08-22,91.375,91.375,91.375,91.375
1994-08-23,91.9322,91.9322,91.9322,91.9322
1994-08-24,92.8439,92.8439,92.8439,92.8439
1994-08-25,92.7646,92.7646,92.7646,92.7646
1994-08-26,92.9812,92.9812,92.9812,92.9812
1994-08-29,93.8962,93.8962,93.8962,93.8962
1994-08-30,93.6407,93.6407,93.6407,93.6407
1994-08-31,94.0616,94.0616,94.0616,94.0616
1994-09-01,94.1362,94.1362,94.1362,94.1362
1994-09-02,94.0527,94.0527,94.0527,94.0527
1994-09-05,94.0527,94.0527,94.0527,94.0527
1994-09-06,94.6907,94.6907,94.6907,94.6907
1994-09-07,95.1494,95.1494,95.1494,95.1494
1994-09-08,94.8758,94.8758,94.8758,94.8758
1994-09-09,94.9171,94.9171,94.9171,94.9171
1994-09-12,95.3705,95.3705,95.3705,95.3705
1994-09-13,94.6246,94.6246,94.6246,94.6246
1994-09-14,93.6232,93.6232,93.6232,93.6232
1994-09-15,92.8731,92.8731,92.8731,92.8731
1994-09-16,93.6775,93.6775,93.6775,93.6775
1994-09-19,94.1942,94.1942,94.1942,94.1942
1994-09-20,94.4854,94.4854,94.4854,94.4854
1994-09-21,94.2415,94.2415,94.2415,94.2415
1994-09-22,94.7073,94.7073,94.7073,94.7073
1994-09-23,95.0805,95.0805,95.0805,95.0805
1994-09-26,94.3493,94.3493,94.3493,94.3493
1994-09-27,93.9513,93.9513,93.9513,93.9513
1994-09-28,93.7077,93.7077,93.7077,93.7077
1994-09-29,93.9696,93.9696,93.9696,93.9696
1994-09-30,93.8417,93.8417,93.8417,93.8417
1994-10-03,93.8995,93.8995,93.8995,93.8995
1994-10-04,93.8727,93.8727,93.8727,93.8727
1994-10-05,93.7481,93.7481,93.7481,93.7481
1994-10-06,93.8835,93.8835,93.8835,93.8835
1994-10-07,93.2729,93.2729,93.2729,93.2729
1994-10-10,93.2729,93.2729,93.2729,93.2729
1994-10-11,92.3032,92.3032,92.3032,92.3032
1994-10-12,92.0203,92.0203,92.0203,92.0203
1994-10-13,91.7548,91.7548,91.7548,91.7548
1994-10-14,91.8592,91.8592,91.8592,91.8592
1994-10-17,92.6076,92.6076,92.6076,92.6076
1994-10-18,92.4255,92.4255,92.4255,92.4255
1994-10-19,93.1448,93.1448,93.1448,93.1448
1994-10-20,93.8857,93.8857,93.8857,93.8857
1994-10-21,93.016,93.016,93.016,93.016
1994-10-24,93.5697,93.5697,93.5697,93.5697
1994-10-25,93.7177,93.7177,93.7177,93.7177
1994-10-26,94.6769,94.6769,94.6769,94.6769
1994-10-27,95.088,95.088,95.088,95.088
1994-10-28,94.8098,94.8098,94.8098,94.8098
1994-10-31,94.2018,94.2018,94.2018,94.2018
1994-11-01,95.188,95.188,95.188,95.188
1994-11-02,95.4331,95.4331,95.4331,95.4331
1994-11-03,95.2471,95.2471,95.2471,95.2471
1994-11-04,95.3718,95.3718,95.3718,95.3718
1994-11-07,94.346,94.346,94.346,94.346
1994-11-08,94.9735,94.9735,94.9735,94.9735
1994-11-09,94.2406,94.2406,94.2406,94.2406
1994-11-10,94.3463,94.3463,94.3463,94.3463
1994-11-11,94.3463,94.3463,94.3463,94.3463
1994-11-14,93.8102,93.8102,93.8102,93.8102
1994-11-15,93.992,93.992,93.992,93.992
1994-11-16,93.8253,93.8253,93.8253,93.8253
1994-11-17,94.0298,94.0298,94.0298,94.0298
1994-11-18,93.9933,93.9933,93.9933,93.9933
1994-11-21,93.7217,93.7217,93.7217,93.7217
1994-11-22,94.019,94.019,94.019,94.019
1994-11-23,94.0974,94.0974,94.0974,94.0974
1994-11-24,94.0974,94.0974,94.0974,94.0974
1994-11-25,94.0184,94.0184,94.0184,94.0184
1994-11-28,93.8331,93.8331,93.8331,93.8331
1994-11-29,93.6788,93.6788,93.6788,93.6788
1994-11-30,93.5841,93.5841,93.5841,93.5841
1994-12-01,93.3894,93.3894,93.3894,93.3894
1994-12-02,92.4241,92.4241,92.4241,92.4241
1994-12-05,91.9433,91.9433,91.9433,91.9433
1994-12-06,91.9835,91.9835,91.9835,91.9835
1994-12-07,92.2255,92.2255,92.2255,92.2255
1994-12-08,93.3377,93.3377,93.3377,93.3377
1994-12-09,93.2546,93.2546,93.2546,93.2546
1994-12-12,92.8829,92.8829,92.8829,92.8829
1994-12-13,92.0605,92.0605,92.0605,92.0605
1994-12-14,92.4138,92.4138,92.4138,92.4138
1994-12-15,92.9063,92.9063,92.9063,92.9063
1994-12-16,93.2494,93.2494,93.2494,93.2494
1994-12-19,92.6611,92.6611,92.6611,92.6611
1994-12-20,93.0097,93.0097,93.0097,93.0097
1994-12-21,93.6064,93.6064,93.6064,93.6064
1994-12-22,93.8333,93.8333,93.8333,93.8333
1994-12-23,94.0734,94.0734,94.0734,94.0734
1994-12-26,94.0734,94.0734,94.0734,94.0734
1994-12-27,95.2236,95.2236,95.2236,95.2236
1994-12-28,95.8241,95.8241,95.8241,95.8241
1994-12-29,95.6633,95.6633,95.6633,95.6633
1994-12-30,95.7724,95.7724,95.7724,95.7724
1995-01-02,95.7724,95.7724,95.7724,95.7724
1995-01-03,94.7312,94.7312,94.7312,94.7312
1995-01-04,94.395,94.395,94.395,94.395
1995-01-05,95.1169,95.1169,95.1169,95.1169
1995-01-06,94.949,94.949,94.949,94.949
1995-01-09,94.5537,94.5537,94.5537,94.5537
1995-01-10,94.553,94.553,94.553,94.553
1995-01-11,94.7592,94.7592,94.7592,94.7592
1995-01-12,95.0366,95.0366,95.0366,95.0366
1995-01-13,94.265,94.265,94.265,94.265
1995-01-16,94.265,94.265,94.265,94.265
1995-01-17,96.0447,96.0447,96.0447,96.0447
1995-01-18,96.4903,96.4903,96.4903,96.4903
1995-01-19,96.4314,96.4314,96.4314,96.4314
1995-01-20,96.6704,96.6704,96.6704,96.6704
1995-01-23,95.8533,95.8533,95.8533,95.8533
1995-01-24,96.1693,96.1693,96.1693,96.1693
1995-01-25,95.6165,95.6165,95.6165,95.6165
1995-01-26,95.6828,95.6828,95.6828,95.6828
1995-01-27,94.9332,94.9332,94.9332,94.9332
1995-01-30,94.7211,94.7211,94.7211,94.7211
1995-01-31,94.7402,94.7402,94.7402,94.7402
1995-02-01,94.5142,94.5142,94.5142,94.5142
1995-02-02,95.0964,95.0964,95.0964,95.0964
1995-02-03,95.0937,95.0937,95.0937,95.0937
1995-02-06,94.8327,94.8327,94.8327,94.8327
1995-02-07,93.8379,93.8379,93.8379,93.8379
1995-02-08,93.2914,93.2914,93.2914,93.2914
1995-02-09,93.9605,93.9605,93.9605,93.9605
1995-02-10,94.4874,94.4874,94.4874,94.4874
1995-02-13,93.8789,93.8789,93.8789,93.8789
1995-02-14,94.2448,94.2448,94.2448,94.2448
1995-02-15,94.105,94.105,94.105,94.105
1995-02-16,94.3941,94.3941,94.3941,94.3941
1995-02-17,94.8024,94.8024,94.8024,94.8024
1995-02-20,94.8024,94.8024,94.8024,94.8024
1995-02-21,94.8685,94.8685,94.8685,94.8685
1995-02-22,94.9062,94.9062,94.9062,94.9062
1995-02-23,94.7039,94.7039,94.7039,94.7039
1995-02-24,94.8871,94.8871,94.8871,94.8871
1995-02-27,94.5591,94.5591,94.5591,94.5591
1995-02-28,94.1897,94.1897,94.1897,94.1897
1995-03-01,94.0011,94.0011,94.0011,94.0011
1995-03-02,93.9644,93.9644,93.9644,93.9644
1995-03-03,94.4846,94.4846,94.4846,94.4846
1995-03-06,94.6559,94.6559,94.6559,94.6559
1995-03-07,95.1299,95.1299,95.1299,95.1299
1995-03-08,94.5639,94.5639,94.5639,94.5639
1995-03-09,94.4592,94.4592,94.4592,94.4592
1995-03-10,94.2915,94.2915,94.2915,94.2915
1995-03-13,94.8863,94.8863,94.8863,94.8863
1995-03-14,94.4899,94.4899,94.4899,94.4899
1995-03-15,94.819,94.819,94.819,94.819
1995-03-16,94.7301,94.7301,94.7301,94.7301
1995-03-17,94.8016,94.8016,94.8016,94.8016
1995-03-20,94.9499,94.9499,94.9499,94.9499
1995-03-21,94.6587,94.6587,94.6587,94.6587
1995-03-22,96.0234,96.0234,96.0234,96.0234
1995-03-23,95.7623,95.7623,95.7623,95.7623
1995-03-24,95.2189,95.2189,95.2189,95.2189
1995-03-27,95.5334,95.5334,95.5334,95.5334
1995-03-28,95.4316,95.4316,95.4316,95.4316
1995-03-29,95.2274,95.2274,95.2274,95.2274
1995-03-30,95.8323,95.8323,95.8323,95.8323
1995-03-31,96.0444,96.0444,96.0444,96.0444
1995-04-03,96.3553,96.3553,96.3553,96.3553
1995-04-04,96.7958,96.7958,96.7958,96.7958
1995-04-05,97.3859,97.3859,97.3859,97.3859
1995-04-06,97.5611,97.5611,97.5611,97.5611
1995-04-07,97.5631,97.5631,97.5631,97.5631
1995-04-10,97.2297,97.2297,97.2297,97.2297
1995-04-11,97.6858,97.6858,97.6858,97.6858
1995-04-12,97.2439,97.2439,97.2439,97.2439
1995-04-13,96.3056,96.3056,96.3056,96.3056
1995-04-14,96.3056,96.3056,96.3056,96.3056
1995-04-17,97.3704,97.3704,97.3704,97.3704
1995-04-18,97.7994,97.7994,97.7994,97.7994
1995-04-19,97.5178,97.5178,97.5178,97.5178
1995-04-20,97.5999,97.5999,97.5999,97.5999
1995-04-21,97.9581,97.9581,97.9581,97.9581
1995-04-24,97.7809,97.7809,97.7809,97.7809
1995-04-25,97.5868,97.5868,97.5868,97.5868
1995-04-26,96.8775,96.8775,96.8775,96.8775
1995-04-27,97.6293,97.6293,97.6293,97.6293
1995-04-28,97.5306,97.5306,97.5306,97.5306
1995-05-01,98.0514,98.0514,98.0514,98.0514
1995-05-02,97.4476,97.4476,97.4476,97.4476
1995-05-03,97.2147,97.2147,97.2147,97.2147
1995-05-04,97.3495,97.3495,97.3495,97.3495
1995-05-05,96.8861,96.8861,96.8861,96.8861
1995-05-08,96.5521,96.5521,96.5521,96.5521
1995-05-09,95.4808,95.4808,95.4808,95.4808
1995-05-10,95.6962,95.6962,95.6962,95.6962
1995-05-11,95.2354,95.2354,95.2354,95.2354
1995-05-12,95.5152,95.5152,95.5152,95.5152
1995-05-15,96.1159,96.1159,96.1159,96.1159
1995-05-16,96.6238,96.6238,96.6238,96.6238
1995-05-17,96.4282,96.4282,96.4282,96.4282
1995-05-18,97.1021,97.1021,97.1021,97.1021
1995-05-19,97.1187,97.1187,97.1187,97.1187
1995-05-22,97.5653,97.5653,97.5653,97.5653
1995-05-23,98.1695,98.1695,98.1695,98.1695
1995-05-24,97.9186,97.9186,97.9186,97.9186
1995-05-25,97.6527,97.6527,97.6527,97.6527
1995-05-26,97.2024,97.2024,97.2024,97.2024
1995-05-29,97.2024,97.2024,97.2024,97.2024
1995-05-30,96.1484,96.1484,96.1484,96.1484
1995-05-31,96.3569,96.3569,96.3569,96.3569
1995-06-01,97.1629,97.1629,97.1629,97.1629
1995-06-02,97.1086,97.1086,97.1086,97.1086
1995-06-05,97.326,97.326,97.326,97.326
1995-06-06,96.9054,96.9054,96.9054,96.9054
1995-06-07,96.9458,96.9458,96.9458,96.9458
1995-06-08,96.8793,96.8793,96.8793,96.8793
1995-06-09,96.8993,96.8993,96.8993,96.8993
